n°,id,symbole,nom
1,8701,THRM,Gentherm Incorporated
2,8702,VNE,Veoneer Inc
3,8703,ALV,Autoliv Inc
4,8704,ADNT,Adient plc
5,8705,ALSN,Allison Transmission Holdings Inc
6,8706,GILT,Gilat Satellite Networks Ltd
7,8707,PING,Ping Identity Holding Corp
8,8708,CNM,Core & Main Inc
9,8709,8709,8709
10,8710,LAW,CS Disco Inc
11,8711,VTEX,VTEX
12,8712,GDYN,Grid Dynamics Holdings Inc
13,8713,PEGA,Pegasystems Inc
14,8714,IVVD,Invivyd Inc
15,8715,ASND,Ascendis Pharma-ADR
16,8716,PHG,Koninklijke Philips NV
17,8717,PUK,Prudential plc-ADR
18,8718,RSI,Rush Street Interactive Inc
19,8719,BALY,Ballys Corporation
20,8720,GDEN,Golden Entertainment Inc
21,8721,GAN,GAN Limited
22,8722,BSBR,Banco Santander Brasil SA
23,8723,VIV.US,Telefônica Brasil SA-ADR
24,8724,CIB,Grupo Cibest S.A
25,8725,CHH,Choice Hotels International Inc
26,8726,ALGT,Allegiant Travel Company
27,8727,8727,8727
28,8728,GRPN,Groupon Inc
29,8729,IDT,IDT Corporation
30,8730,REE.US,REE Automotive Ltd
31,8731,BSY,"Bentley Systems, Incorporated"
32,8732,RYAN,"Ryan Specialty Group Holdings, Inc."
33,8733,8733,8733
34,8734,CMPS,COMPASS Pathways plc
35,8735,LOVE,The Lovesac Company
36,8736,ARVLF,Arrival
37,8737,URG,Ur-Energy Inc
38,8738,8738,8738
39,8739,ICLN,iShares Global clean energy ETF
40,8740,8740,8740
41,8741,IGF,iShares Global Infrastructure ETF
42,8742,8742,8742
43,8743,8743,8743
44,8744,KRBN,KraneShares Global Carbon ETF
45,8745,PAVE,Global X U.S. Infrastructure Development ETF
46,8746,8746,8746
47,8747,FIW.US,First Trust Water ETF
48,8748,URA,Global X Uranium ETF
49,8749,UUP,Invesco DB US Dollar Index Bullish Fund
50,8750,8750,8750
51,8751,2104381D,SiNtx Technologies Inc Right
52,8752,TSLA.RTH,"Tesla Motors, Inc."
53,8753,AMZN.RTH,Amazon.com Inc
54,8754,AAPL.RTH,Apple
55,8755,NIO.RTH,Nio Inc.-ADR
56,8756,META.RTH,Meta Platforms Inc
57,8757,MSFT.RTH,Microsoft
58,8758,GOOG.RTH,Alphabet
59,8759,IBM.RTH,International Business Machines Corporation (IBM)
60,8760,NVDA.RTH,NVIDIA Corporation
61,8761,GME.RTH,GameStop Corp.
