n°,id,symbole,nom
100,10100,KELYA.US,Kelly Services Inc
101,10101,METC,Ramaco Resources Inc
102,10102,KE,Kimball Electronics Inc
103,10103,RDWR,Radware Ltd
104,10104,PFC,Premier Financial Corp
105,10105,IIIV,i3 Verticals Inc
106,10106,OSBC,Old Second Bancorp Inc
107,10107,HCKT,The Hackett Group Inc
108,10108,TCPC,BlackRock TCP Capital Corp
109,10109,FCBC,First Community Bankshares Inc
110,10110,BBSI,Barrett Business Services Inc
111,10111,ULH,Universal Logistics Holdings Inc
112,10112,LQDT,Liquidity Services Inc
113,10113,GSBC,Great Southern Bancorp Inc
114,10114,CCAP,Crescent Capital BDC Inc
115,10115,HFWA,Heritage Financial Corporation
116,10116,ATRI,Atrion Corporation
117,10117,CECO,CECO Environmental Corp
118,10118,TIPT,Tiptree Inc
119,10119,QNST,QuinStreet Inc
120,10120,KIDS,OrthoPediatrics Corp
121,10121,WVE,Wave Life Sciences Ltd
122,10122,HAYN,Haynes International Inc
123,10123,CCB,Coastal Financial Corporation
124,10124,HLVX,HilleVax Inc
125,10125,DMRC,Digimarc Corporation
126,10126,OLMA,Olema Pharmaceuticals Inc
127,10127,JRVR,James River Group Holdings Inc
128,10128,MBWM,Mercantile Bank Corporation
129,10129,NAMS,NewAmsterdam Pharma Company NV
130,10130,OABI,OmniAb Inc
131,10131,CASS,Cass Information Systems Inc
132,10132,UFCS,United Fire Group Inc
133,10133,YORW.US,The York Water Company
134,10134,CVLG,Covenant Logistics Group Inc
135,10135,TILE,Interface Inc
136,10136,NRDS,NerdWallet Inc
137,10137,SFWL,Shengfeng Development Limited
138,10138,FORR,Forrester Research Inc
139,10139,HTBK,Heritage Commerce Corp
140,10140,CFB,CrossFirst Bankshares Inc
141,10141,UVSP,Univest Financial Corporation
142,10142,GLDD,Great Lakes Dredge & Dock Corporation
143,10143,IRMD,IRadimed Corporation
144,10144,ITRN,Ituran Location and Control Ltd
145,10145,HSII,Heidrick & Struggles International Inc
146,10146,RICK,RCI Hospitality Holdings Inc
147,10147,ELVN,Enliven Therapeutics Inc
148,10148,AMAL,Amalgamated Financial Corp
149,10149,LAND,Gladstone Land Corporation
150,10150,RWAY,Runway Growth Finance Corp
151,10151,ATRO,Astronics Corporation
152,10152,TRST,TrustCo Bank Corp NY
153,10153,NN,NextNav Inc
154,10154,CNSL,Consolidated Communications Holdings Inc
155,10155,CCBG,Capital City Bank Group Inc
156,10156,IGIC,International General Insurance Holdings Ltd
157,10157,HNRG,Hallador Energy Company
158,10158,GAMB,Gamblingcom Group Limited
159,10159,ATNI,ATN International Inc
160,10160,HONE,HarborOne Bancorp Inc
161,10161,SVRA,Savara Inc
162,10162,TYRA,Tyra Biosciences Inc
163,10163,BFST,Business First Bancshares Inc
164,10164,CTLP,Cantaloupe Inc
165,10165,TRDA,Entrada Therapeutics Inc
166,10166,VNET,VNET Group Inc
167,10167,GPGI,GPGI Inc
168,10168,SSP.US,The EW Scripps Company
169,10169,SMBC,Southern Missouri Bancorp Inc
170,10170,RGP,Resources Connection Inc
171,10171,FDUS,Fidus Investment Corporation
172,10172,KRNY,Kearny Financial Corp
173,10173,CRESY,Cresud Sociedad Anónima Comercial Inmobiliaria Financiera y Agropecuaria CRESY
174,10174,MSBI,Midland States Bancorp Inc
175,10175,DHIL.US,Diamond Hill Investment Group Inc
176,10176,GLRE,Greenlight Capital Re Ltd
177,10177,GAIN,Gladstone Investment Corporation
178,10178,LEGH,Legacy Housing Corporation
179,10179,CATC,Cambridge Bancorp
180,10180,ALNT,Allient Inc
181,10181,GNLX,Genelux Corporation
182,10182,ALEC,Alector Inc
183,10183,PAHC,Phibro Animal Health Corporation
184,10184,SPFI,South Plains Financial Inc
185,10185,ANTX,AN2 Therapeutics Inc
186,10186,HAFC,Hanmi Financial Corporation
187,10187,DAKT,Daktronics Inc
188,10188,PROK,ProKidney Corp
189,10189,LYTS,LSI Industries Inc
190,10190,SLAMF,Slam Corp
191,10191,HBNC,Horizon Bancorp Inc
192,10192,ALPN,Alpine Immune Sciences Inc
193,10193,GRVY,Gravity Co Ltd
194,10194,SENEA,Seneca Foods Corporation
195,10195,ARTNA,Artesian Resources Corporation
196,10196,FMNB,Farmers National Banc Corp
197,10197,CAC,Camden National Corporation
198,10198,CCSI,Consensus Cloud Solutions Inc
199,10199,DJCO,Daily Journal Corporation
200,10200,KRT,Karat Packaging Inc
