n°,id,symbole,nom
1,8401,8401,8401
2,8402,8402,8402
3,8403,8403,8403
4,8404,8404,8404
5,8405,8405,8405
6,8406,8406,8406
7,8407,8407,8407
8,8408,8408,8408
9,8409,8409,8409
10,8410,8410,8410
11,8411,8411,8411
12,8412,8412,8412
13,8413,8413,8413
14,8414,8414,8414
15,8415,8415,8415
16,8416,8416,8416
17,8417,8417,8417
18,8418,8418,8418
19,8419,8419,8419
20,8420,8420,8420
21,8421,8421,8421
22,8422,8422,8422
23,8423,8423,8423
24,8424,8424,8424
25,8425,8425,8425
26,8426,8426,8426
27,8427,8427,8427
28,8428,8428,8428
29,8429,8429,8429
30,8430,8430,8430
31,8431,8431,8431
32,8432,8432,8432
33,8433,8433,8433
34,8434,8434,8434
35,8435,8435,8435
36,8436,8436,8436
37,8437,8437,8437
38,8438,8438,8438
39,8439,8439,8439
40,8440,8440,8440
41,8441,8441,8441
42,8442,8442,8442
43,8443,8443,8443
44,8444,8444,8444
45,8445,8445,8445
46,8446,8446,8446
47,8447,8447,8447
48,8448,8448,8448
49,8449,8449,8449
50,8450,8450,8450
51,8451,8451,8451
52,8452,8452,8452
53,8453,8453,8453
54,8454,8454,8454
55,8455,8455,8455
56,8456,8456,8456
57,8457,8457,8457
58,8458,8458,8458
59,8459,8459,8459
60,8460,8460,8460
61,8461,8461,8461
62,8462,8462,8462
63,8463,8463,8463
64,8464,8464,8464
65,8465,8465,8465
66,8466,8466,8466
67,8467,8467,8467
68,8468,8468,8468
69,8469,8469,8469
70,8470,8470,8470
71,8471,8471,8471
72,8472,8472,8472
73,8473,8473,8473
74,8474,8474,8474
75,8475,8475,8475
76,8476,8476,8476
77,8477,8477,8477
78,8478,8478,8478
79,8479,8479,8479
80,8480,8480,8480
81,8481,8481,8481
82,8482,8482,8482
83,8483,8483,8483
84,8484,8484,8484
85,8485,8485,8485
86,8486,8486,8486
87,8487,8487,8487
88,8488,8488,8488
89,8489,8489,8489
90,8490,8490,8490
91,8491,8491,8491
92,8492,8492,8492
93,8493,8493,8493
94,8494,8494,8494
95,8495,8495,8495
96,8496,8496,8496
97,8497,8497,8497
98,8498,8498,8498
99,8499,8499,8499
100,8500,8500,8500
