n°,id,symbole,nom
1,8601,CEG,Constellation Energy Corp
2,8602,CVR_ZGNX,CVR of ZGNX 2$ per share upon EU approval by 31/12/2023
3,8603,NVEI,Nuvei Corp
4,8604,KD,Kyndryl Holdings Inc
5,8605,ONL,Orion Office Reit Inc.
6,8606,CA8,Meredith Holdings Corp.
7,8607,ICL, ICL Group Ltd
8,8608,KEN,Kenon Holdings Ltd
9,8609,TPG,TPG Inc.
10,8610,NCMGF,Newcrest Mining LTD - ADR
11,8611,WBD,Warner Bros Discovery Inc
12,8612,MIGI,Mawson Infrastructure Group Inc.
13,8613,WRD,WeRide Inc
14,8614,wrts.aprn.15,APRN WARRANT - 0.8 at 15 USD
15,8615,wrts.aprn.18,APRN WARRANT - 0.4 at 18 USD
16,8616,wrts.aprn.20,APRN WARRANT - 0.2 at 20 USD
17,8617,NLOP,Net Lease Office Properties
18,8618,EE,Excelerate Energy Inc.
19,8619,CA21,Royal Dutch  Shell
20,8620,SBER.MOEX,Sberbank Moscow
21,8621,RPI.L,Raspberry Pi Ltd
22,8622,CA54.L,CA54
23,8623,CA55.L,CA55
24,8624,HIPO,Hippo Holdings Inc
25,8625,VIRT,Virtu Financial Inc
26,8626,AKA.US,a.k.a. Brands Holding
27,8627,OLPX,OLAPLEX HOLDINGS INC
28,8628,SRAD,Sportradar Group AG
29,8629,8629,8629
30,8630,8630,8630
31,8631,BIRG.L,Bank of Ireland Group plc
32,8632,UPST,Upstart Holdings Inc
33,8633,8633,8633
34,8634,UWMC,UWM Holdings Corp
35,8635,EDR,Endeavor Group Holdings Inc
36,8636,SWTX,SpringWorks Therapeutics Inc
37,8637,DUOL,Duolingo
38,8638,E,Eni SpA-ADR
39,8639,BAP,Credicorp Ltd
40,8640,ENIAY,Enel Americas SA
41,8641,FMX,Fomento Economico Mexicano SAB-ADR
42,8642,SID,Cia Siderurgica Nacional SA-ADR
43,8643,BARK,The Original Bark Co
44,8644,NTCOY,Natura & Co Holding SA-ADR
45,8645,KOF,Coca-Cola Femsa SAB de CV
46,8646,AXIA,AXIA ENERGIA - ADR
47,8647,EVGO,EVgo Inc
48,8648,PRGS,Progress Software Corporation
49,8649,VG.Old,Vonage Holdings Corp
50,8650,AVYAQ,Avaya Holdings Corp
51,8651,STVN,Stevanato Group S.p.A.
52,8652,PKX,Posco - ADR
53,8653,SICPQ,SilverGate Capital
54,8654,CMRC,Commerce.com Inc
55,8655,GOGL.US,Golden Ocean Group Ltd
56,8656,GLOB,Globant SA
57,8657,8657,8657
58,8658,BPOP,Popular Inc
59,8659,AQN,Algonquin Power & Utilities Corp
60,8660,AGR.US,Avangrid Inc
61,8661,8661,8661
62,8662,VERV,Verve Therapeutics Inc
63,8663,8663,8663
64,8664,LSPD,Lightspeed Commerce Inc
65,8665,TENB,Tenable Holdings Inc
66,8666,VRNS,Varonis Systems Inc
67,8667,CURV,Torrid Holdings Inc
68,8668,MCFE,McAfee Corp
69,8669,CTKB,Cytek Biosciences Inc
70,8670,8670,8670
71,8671,HUT,Hut 8 Mining Corp
72,8672,SNY,Sanofi-ADR
73,8673,ORANY,Orange S.A.-ADR
74,8674,LOGI,Logitech International S.A.
75,8675,UBS,UBS Group AG
76,8676,CS.US,Credit Suisse Group AG-ADR
77,8677,BBVA.US,Banco Bilbao Vizcaya Argentaria SA-ADR
78,8678,SAP,SAP SE ADR
79,8679,BP.US,BP plc ADR
80,8680,8680,8680
81,8681,GSK,GlaxoSmithKline plc ADR
82,8682,DEO,Diageo plc ADR
83,8683,STM.US,STMicroelectronics NV
84,8684,TTE,TotalEnergies SE
85,8685,SNPTY,China Petroleum & Chemical Corporation ADR
86,8686,PTRCY,PetroChina Company Limited -ADR
87,8687,SMFG,Sumitomo Mitsui Financial Group Inc-ADR
88,8688,8688,8688
89,8689,8689,8689
90,8690,OZON,Ozon Holdings PLC
91,8691,KB,KB Financial Group Inc-ADR
92,8692,ONC,BeiGene Ltd-ADR
93,8693,JTKWY,Just Eat Takeaway.com NV-ADR
94,8694,HSKA,Heska Corporation
95,8695,CENTA,Central Garden & Pet Company
96,8696,BCPC,Balchem Corporation
97,8697,JKS,JinkoSolar Holding Co Ltd-ADR
98,8698,BCE,BCE Inc
99,8699,IHG,InterContinental Hotels Group PLC-ADR
100,8700,NRDE,Nu Ride Inc
