n°,id,symbole,nom
281,2481,CIFR,Cipher Digital Inc
282,2482,ORANTST,ORANTST
283,2483,MBLY,Mobileye Global Inc
284,2484,NXT.US,Nextpower Inc
285,2485,ENLT,Enlight Renewable Energy Ltd
286,2486,TEST.ETH,Test Test
287,2487,ATAI,AtaiBeckley Inc
288,2488,DAVE,Dave Inc.
289,2489,TOP.US,Top Financial Group LTD
290,2490,BABA.RTH,Alibaba-ADR
291,2491,PYPL.RTH,PayPal Holdings
292,2492,DIS.RTH,Walt Disney
293,2493,AMD.RTH,Advanced Micro Devices Inc
294,2494,KO.RTH,Coca-Cola
295,2495,INTC.RTH,Intel
296,2496,PFE.RTH,Pfizer
297,2497,HKD.US,AMTD Digital Inc ADR
298,2498,CRBG,Corebridge Financial Inc
299,2499,LASITEB1,Sitios Latinoamerica SAB ADR
300,2500,HDD.DE,Heidelberger Druckmaschinen AG
301,2501,AIXA.DE,AIXTRON
302,2502,O2D.DE,Telefonica Deutschland Holding AG
303,2503,CEC.DE,Ceconomy St
304,2504,EVT.DE,EVOTEC
305,2505,KGX.DE,KION GROUP
306,2506,SHA0.DE,Schaeffler AG
307,2507,IQQQ.DE,iShares Global Water UCITS ETF USD
308,2508,UN0.DE,Uniper SE
309,2509,NDX1.DE,Nordex
310,2510,SGL.DE,SGL Carbon
311,2511,EVK.DE,Evonik
312,2512,DWNI.DE,Deutsche Wohnen
313,2513,LXS.DE,LANXESS
314,2514,QIA.DE,QIAGEN
315,2515,DLG.DE,Dialog Semiconductor
316,2516,1COV.DE,Covestro
317,2517,2517,2517
318,2518,G1A.DE,GEA
319,2519,RKET.DE,Rocket Internet
320,2520,WDI.DE,Wirecard
321,2521,ZAL.DE,Zalando
322,2522,SZU.DE,Suedzucker
323,2523,GYC.DE,Grand City Properties
324,2524,TEG.DE,TAG Immobilien
325,2525,GXI.DE,Gerresheimer
326,2526,FNTN.DE,freenet
327,2527,GBF.DE,Bilfinger
328,2528,AOX.DE,alstria office REIT-AG
329,2529,SZG.DE,Salzgitter
330,2530,BNR.DE,Brenntag
331,2531,ARLN.DE,Aareal Bank
332,2532,PAT.DE,PATRIZIA AG
333,2533,UTDI.DE,United Internet
334,2534,LEO.DE,LEONI
335,2535,WAF.DE,Siltronic
336,2536,SY1.DE,Symrise
337,2537,RRTL.DE,RTL Group
338,2538,SOW.DE,Software
339,2539,SAZ.DE,STADA
340,2540,DEQ.DE,Deutsche Euroshop
341,2541,HLE.DE,Hella
342,2542,HLAG.DE,Hapag-Lloyd
343,2543,ZIL2.DE,ElringKlinger
344,2544,OSR.DE,OSRAM
345,2545,BOSS.DE,HUGO BOSS
346,2546,MOR.DE,MorphoSys
347,2547,1U1.DE,1&1 AG
348,2548,EVD.DE,CTS Eventim
349,2549,ZPRR.DE,SPDR Russell 2000 US Small Cap UCITS ETF
350,2550,SHL.DE,Siemens Healthineers AG
351,2551,VNA.DE,Vonovia SE
352,2552,IGY.DE,Innogy SE
353,2553,HNR1.DE,Hannover Rueck SE
354,2554,KBX.DE,Knorr-Bremse AG
355,2555,SRT.DE,Sartorius AG
356,2556,MTX.DE,MTU Aero Engines AG
357,2557,HOT.DE,HOCHTIEF AG
358,2558,TLX.DE,Talanx AG
359,2559,AT1.DE,Aroundtown SA
360,2560,AFX.DE,Carl Zeiss Meditec AG
361,2561,LEG.DE,LEG Immobilien AG
362,2562,FRA.DE,Fraport AG Frankfurt Airport S
363,2563,RAA.DE,Rational AG
364,2564,DHER.DE,Delivery Hero SE
365,2565,DWS.DE,DWS Group GmbH & Co KGaA
366,2566,NEM.DE,Nemetschek SE
367,2567,B4B.DE,METRO AG
368,2568,FIE.DE,Fielmann AG
369,2569,G24.DE,Scout24 AG
370,2570,SPR.DE,Axel Springer SE
371,2571,WCH.DE,Wacker Chemie AG
372,2572,GLJ.DE,GRENKE AG
373,2573,SIX2.DE,SIXT SE
374,2574,2574,2574
375,2575,BC8.DE,Bechtle AG
376,2576,2576,2576
377,2577,PSM.DE,ProSiebenSat.1 Media SE
378,2578,SAX.DE,Stroeer SE & Co KGaA
379,2579,COP.DE,CompuGroup Medical SE
380,2580,TLG.DE,TLG Immobilien AG
381,2581,KRN.DE,Krones AG
382,2582,DUE.DE,Duerr AG
383,2583,ADJ.DE,ADO Properties SA
384,2584,2584,2584
385,2585,NDA.DE,Aurubis AG
386,2586,PUM.DE,PUMA AG
387,2587,RHM.DE,Rheinmetall AG
388,2588,VOE.DE,Voestalpine AG
389,2589,2589,2589
390,2590,JEN.DE,Jenoptik
391,2591,JUN3.DE,Jungheinrich Aktie
392,2592,2592,2592
393,2593,2593,2593
394,2594,SFTGQ,Shift Technologies Inc Class A
395,2595,RTO.US,Rentokil Initial PLC ADR
396,2596,GRND,Grindr Inc.
397,2597,FRGE,Forge Global Holdings Inc
398,2598,AESI,AESI Holdings Inc
399,2599,KVUE,Kenvue Inc
400,2600,HILS.L,Hill & Smith PLC
