n°,id,symbole,nom
1,6501,PGNY,Progyny Inc
2,6502,PINC,Premier Inc
3,6503,PLCE,Children's Place Inc
4,6504,PLYA,Playa Hotels & Resorts NV
5,6505,PNNT,PennantPark Investment Corp
6,6506,PPD,PPD Inc
7,6507,PRFT,Perficient Inc
8,6508,PRVB,Provention Bio Inc
9,6509,PSEC,Prospect Capital Corp
10,6510,PTEN,Patterson-UTI Energy Inc
11,6511,PVAC,Penn Virginia Corp
12,6512,6512,6512
13,6513,QDEL,Quidel Corp
14,6514,QURE,uniQure NV
15,6515,RDFN,Redfin Corp
16,6516,REAL,RealReal Inc
17,6517,REGI,Renewable Energy Group Inc
18,6518,RIGL,Rigel Pharmaceuticals Inc
19,6519,ROIC,Retail Opportunity Investments Corp
20,6520,RPRX,Royalty Pharma PLC
21,6521,RRGB,Red Robin Gourmet Burgers Inc
22,6522,RRR,Red Rock Resorts Inc
23,6523,RUBY,Rubius Therapeutics Inc
24,6524,RUTH,Ruth's Hospitality Group Inc
25,6525,RVMD,REVOLUTION Medicines Inc
26,6526,SABR,Sabre Corp
27,6527,SBGI,Sinclair Inc
28,6528,SDCCQ,SmileDirectClub Inc
29,6529,SDGR,Schrodinger Inc/United States
30,6530,SEAC,SeaChange International Inc
31,6531,LNWO,Light & Wonder Inc
32,6532,SINA,SINA Corp/China
33,6533,SKYW,SkyWest Inc
34,6534,SLM,SLM Corp
35,6535,SNCR,Synchronoss Technologies Inc
36,6536,SNDL,SNDL Inc
37,6537,SNDX,Syndax Pharmaceuticals Inc
38,6538,SONO,Sonos Inc
39,6539,SPPI,Spectrum Pharmaceuticals Inc
40,6540,SPWH,Sportsman's Warehouse Holdings Inc
41,6541,SSRM,SSR Mining Inc
42,6542,STAY,Extended Stay America Inc
43,6543,BMBL,Bumble Inc.
44,6544,SVC,Service Properties Trust
45,6545,MNTV,Momentive Global Inc
46,6546,SWAV,Shockwave Medical Inc
47,6547,6547,6547
48,6548,SYNH,Syneos Health Inc
49,6549,TER,Teradyne Inc
50,6550,TNAV,Telenav Inc
51,6551,TRVG,Trivago NV-ADR
52,6552,TSEM,Tower Semiconductor Ltd
53,6553,TVTY,Tivity Health Inc
54,6554,TXG,10X Genomics Inc
55,6555,TXMD,TherapeuticsMD Inc
56,6556,UPWK,Upwork Inc
57,6557,USCR,US Concrete Inc
58,6558,UTHR,United Therapeutics Corp
59,6559,VEON,VEON Ltd
60,6560,VIR,Vir Biotechnology Inc
61,6561,6561,6561
62,6562,VRA,Vera Bradley Inc
63,6563,VREX,Varex Imaging Corp
64,6564,VRMMQ.old,Vroom Inc.old
65,6565,VYGR,Voyager Therapeutics Inc
66,6566,WT,WisdomTree Investments Inc
67,6567,WING,Wingstop Inc
68,6568,WMG,Warner Music Group Corp
69,6569,WTRH,Waitr Holdings Inc
70,6570,XBIT,XBiotech Inc
71,6571,XNET,Xunlei Ltd-ADR
72,6572,XP,XP Inc
73,6573,6573,6573
74,6574,6574,6574
75,6575,ZG,Zillow Group Inc
76,6576,GTM,ZoomInfo Technologies Inc
77,6577,AAT,American Assets Trust Inc
78,6578,6578,6578
79,6579,ABR,Arbor Realty Trust Inc
80,6580,ACC,American Campus Communities Inc
81,6581,ADC,Agree Realty Corp
82,6582,AEM,Agnico Eagle Mines Ltd
83,6583,AER,AerCap Holdings NV
84,6584,AG,First Majestic Silver Corp
85,6585,AGI,Alamos Gold Inc
86,6586,AIV,Apartment Investment and Management Co
87,6587,AJRD,Aerojet Rocketdyne Holdings Inc
88,6588,AKR,Acadia Realty Trust
89,6589,ALX,Alexander's Inc
90,6590,AM,Antero Midstream Corp
91,6591,AMC,AMC Entertainment Holdings Inc
92,6592,AMCR,Amcor PLC
93,6593,AMH,American Homes 4 Rent
94,6594,AMRC,Ameresco Inc
95,6595,AMRX,Amneal Pharmaceuticals Inc
96,6596,AOS,A O Smith Corp
97,6597,APLE,Apple Hospitality REIT Inc
98,6598,APO,Apollo Global Management Inc
99,6599,AQUA,Evoqua Water Technologies Corp
100,6600,AR.US,Antero Resources Corp
101,6601,ARCO,Arcos Dorados Holdings Inc
102,6602,AROC,Archrock Inc
103,6603,ARR,ARMOUR Residential REIT Inc
104,6604,AU,AngloGold Ashanti Ltd-ADR
105,6605,AUY,Yamana Gold Inc
106,6606,AVTR,Avantor Inc
107,6607,DCH.US,Dauch Corporation
108,6608,BN.US,Brookfield Corp
109,6609,BBAR,Banco BBVA Argentina SA
110,6610,BCS,Barclays PLC-ADR
111,6611,BDC,Belden Inc
112,6612,FLKR,Franklin FTSE South Korea ETF
113,6613,BDN,Brandywine Realty Trust
