n°,id,symbole,nom
1,12201,NMAX,Newsmax Inc
2,12202,CHA,Chagee Holdings Limited
3,12203,HOOD.RTH,Robinhood Markets Inc
4,12204,IBKR.RTH,"Interactive Brokers Group, Inc."
5,12205,CA12205,CA12205
6,12206,WSLV.L,WisdomTree Core Physical Silver UCITS ETF
7,12207,HNGE,Hinge Health Inc
8,12208,MNTN,MNTN Inc
9,12209,GLXY,Galaxy Digital
10,12210,DKL,Delek Logistics Partners LP
11,12211,BMR,Beamr Imaging Ltd
12,12212,CHYM,Chime Financial Inc
13,12213,SLDE,Slide Insurance Holdings Inc
14,12214,CAI,Caris Life Sciences Inc
15,12215,KLAR,Klarna Group plc
16,12216,CEPU Escrow asset,CEPU SPIN OFF CVR
17,12217,IGMS CVR,IGMS CVR delisting
18,12218,WGLD.L,WisdomTree Core Physical Gold
19,12219,SAGE CVR,Sage CVR delisting
20,12220,BTC.US,Grayscale Bitcoin Mini Trust
21,12221,12221,12221
22,12222,12222,12222
23,12223,12223,12223
24,12224,12224,12224
25,12225,12225,12225
26,12226,12226,12226
27,12227,12227,12227
28,12228,12228,12228
29,12229,12229,12229
30,12230,TUI1.DE,TUI AG
31,12231,R3NK.DE,RENK Group AG
32,12232,LIN.DE,Linde PLC
33,12233,DOU.DE,Douglas AG
34,12234,BMW3.DE,Bayerische Motoren Werke AG
35,12235,22UA.DE,Biontech SE
36,12236,1SXP.DE,SCHOTT Pharma AG & Co KgaA
37,12237,SMHN.DE,SUSS MicroTec SE
38,12238,FPE3.DE,Fuchs Se
39,12239,ADE.DE,Bitcoin Group SE
40,12240,TPE.DE,PVA TePla AG
41,12241,SFQ.DE,Saf-Holland Se
42,12242,SIX3.DE,Sixt SE
43,12243,BBZA.DE,BB Biotech AG
44,12244,F3C.DE,SFC Energy AG
45,12245,KTA.DE,Knaus Tabbert AG
46,12246,SBX.DE,SynBiotic SE
47,12247,ILM1.DE,Medios AG
48,12248,CLIQ.DE,CLIQ Digital AG
49,12249,DBAN.DE,Deutsche Beteiligungs AG
50,12250,2GB.DE,2G Energy AG
51,12251,BDT.DE,Bertrandt AG
52,12252,D6H.DE,Datagroup SE
53,12253,ACT.DE,Alzchem Group AG
54,12254,RY4C.DE,Ryanair Holdings PLC
55,12255,VOS.DE,Vossloh AG
56,12256,INH.DE,Indus Holding AG
57,12257,BRNK.DE,Branicks Group AG
58,12258,KTE.DE,Katek Se
59,12259,STO3.DE,Sto SE & Co KgaA
60,12260,WUW.DE,Wuestenrot & Wuerttembergische AG
61,12261,OMV.DE,Omv AG
62,12262,DR0.DE,Deutsche Rohstoff AG
63,12263,CWC.DE,Cewe Stiftung & Co KGaA
64,12264,M12.DE,M1 Kliniken AG
65,12265,SKB.DE,Koenig & Bauer AG
66,12266,HRPK.DE,7C Solarparken AG
67,12267,KSB3.DE,KSB SE & Co KGaA
68,12268,690D.DE,Haier Smart Home Co Ltd
69,12269,BSL.DE,Basler AG
70,12270,TTK.DE,Takkt AG
71,12271,5CV.DE,CureVac NV
72,12272,NXU.DE,Nexus AG
73,12273,MUM.DE,Mensch und Maschine Software SE
74,12274,IXX.DE,init innovation in traffic systems SE
75,12275,CHG.DE,CHAPTERS Group AG
76,12276,TIMA.DE,ZEAL Network SE
77,12277,WSU.DE,Washtec AG
78,12278,A1OS.DE,All for One Group SE
79,12279,PSAN.DE,PSI Software SE
80,12280,AEIN.DE,Allgeier SE
81,12281,BIJ.DE,Bijou Brigitte modische Accessoires AG
82,12282,INS.DE,Instone Real Estate Group SE
83,12283,EIN.DE,Einhell Germany AG
84,12284,GIL.DE,DMG Mori AG
85,12285,OHB0.DE,OHB SE
86,12286,VIB3.DE,Villeroy & Boch AG
87,12287,NTG.DE,Nabaltec AG
88,12288,TNIE.DE,tonies SE
89,12289,RAW.DE,Raiffeisen Bank International AG
90,12290,HHF.DE,Hamburger Hafen und Logistik AG
91,12291,C3RY.DE,Cherry SE
92,12292,JY0.DE,ParTec AG
93,12293,PCZ.DE,ProCredit Holding AG
94,12294,NWO.DE,New Work SE
95,12295,H2O.DE,Enapter AG
96,12296,IVU.DE,IVU Traffic Technologies AG
97,12297,FAA.DE,Fabasoft AG
98,12298,GSC1.DE,Gesco SE
99,12299,ERAG.DE,Ernst Russ AG
100,12300,CEK.DE,CeoTronics Audio Video Data Communication AG
