n°,id,symbole,nom
1,8501,8501,8501
2,8502,8502,8502
3,8503,8503,8503
4,8504,8504,8504
5,8505,8505,8505
6,8506,8506,8506
7,8507,8507,8507
8,8508,8508,8508
9,8509,8509,8509
10,8510,8510,8510
11,8511,8511,8511
12,8512,8512,8512
13,8513,8513,8513
14,8514,8514,8514
15,8515,8515,8515
16,8516,8516,8516
17,8517,8517,8517
18,8518,8518,8518
19,8519,8519,8519
20,8520,8520,8520
21,8521,8521,8521
22,8522,8522,8522
23,8523,8523,8523
24,8524,8524,8524
25,8525,8525,8525
26,8526,8526,8526
27,8527,8527,8527
28,8528,8528,8528
29,8529,8529,8529
30,8530,8530,8530
31,8531,8531,8531
32,8532,8532,8532
33,8533,8533,8533
34,8534,8534,8534
35,8535,8535,8535
36,8536,8536,8536
37,8537,ENR.DE,Siemens Energy AG
38,8538,8538,8538
39,8539,8539,8539
40,8540,8540,8540
41,8541,8541,8541
42,8542,8542,8542
43,8543,8543,8543
44,8544,8544,8544
45,8545,8545,8545
46,8546,8546,8546
47,8547,8547,8547
48,8548,8548,8548
49,8549,8549,8549
50,8550,8550,8550
51,8551,8551,8551
52,8552,8552,8552
53,8553,8553,8553
54,8554,8554,8554
55,8555,8555,8555
56,8556,8556,8556
57,8557,8557,8557
58,8558,8558,8558
59,8559,8559,8559
60,8560,8560,8560
61,8561,8561,8561
62,8562,8562,8562
63,8563,8563,8563
64,8564,8564,8564
65,8565,8565,8565
66,8566,8566,8566
67,8567,8567,8567
68,8568,8568,8568
69,8569,8569,8569
70,8570,8570,8570
71,8571,8571,8571
72,8572,8572,8572
73,8573,8573,8573
74,8574,8574,8574
75,8575,8575,8575
76,8576,8576,8576
77,8577,8577,8577
78,8578,8578,8578
79,8579,8579,8579
80,8580,LAZRQ,Luminar Technologies Inc.
81,8581,8581,8581
82,8582,8582,8582
83,8583,ARRY,Array Technologies Inc
84,8584,IHS,IHS Holding
85,8585,GTLB,GitLab
86,8586,AVDX,AvidXchange
87,8587,ENFN,Enfusion
88,8588,PGY,Pagaya Technologies Ltd
89,8589,KETR,Keter Group SA
90,8590,RENT,Rent the Runway
91,8591,BIRD,Allbirds Inc
92,8592,TWKS,Thoughtworks
93,8593,GFS,GlobalFoundries Inc
94,8594,UDMY,Udemy Inc
95,8595,DJT,Trump Media & Technology Group
96,8596,INFA,Informatica Inc
97,8597,NU,Nu Holdings Ltd.
98,8598,IPO16,Royal Dutch Shell ADR
99,8599,TSVT,2Seventy Bio Inc.
100,8600,LYLT,Loyalty Ventures Inc.
