n°,id,symbole,nom
1,12301,OEWA.DE,Verbund AG
2,12302,ETG.DE,Envitec Biogas AG
3,12303,OSP2.DE,USU Software AG
4,12304,TTR1.DE,technotrans SE
5,12305,WDL1.DE,Nakiki Se
6,12306,LUS1.DE,Lang & Schwarz AG
7,12307,HNL.DE,Hoenle AG
8,12308,JDC.DE,JDC Group AG
9,12309,MRX.DE,Mister Spex SE
10,12310,M0YN.DE,Mynaric AG
11,12311,SIS.DE,First Sensor AG
12,12312,M7U.DE,Nynomic AG
13,12313,WIB.DE,Wienerberger AG
14,12314,S9I.DE,Stemmer Imaging AG
15,12315,HTG.DE,HomeToGo SE
16,12316,SLYG.DE,Shelly Group AD
17,12317,DRW8.DE,Draegerwerk AG & Co KGaA
18,12318,ABX.DE,Advanced Blockchain AG
19,12319,AZ2.DE,Andritz AG
20,12320,NP5.DE,Newron Pharmaceuticals SpA
21,12321,0B2.DE,BAWAG Group AG
22,12322,V3S.DE,Vectron Systems AG
23,12323,BIRG.DE,Bank of Ireland Group PLC
24,12324,93M1.DE,MPH Health Care AG
25,12325,2M6.DE,Medtronic PLC
26,12326,SB1.DE,Smartbroker Holding AG
27,12327,BKHT.DE,Brockhaus Technologies AG
28,12328,LEI.DE,Leifheit AG
29,12329,M5Z.DE,Manz AG
30,12330,EXL.DE,Exasol AG
31,12331,VRV.DE,Verve Group SE
32,12332,MDG1.DE,Medigene AG
33,12333,E4I.DE,Multitude SE
34,12334,CSH.DE,CENIT AG
35,12335,SHF.DE,SNP Schneider Neureither & Partner SE
36,12336,NVM.DE,Novem Group SA
37,12337,IBU.DE,IBU-tec advanced materials AG
38,12338,PYR.DE,Pyrum Innovations AG
39,12339,DP4A.DE,AP Moeller - Maersk A/S
40,12340,BIO3.DE,Biotest AG
41,12341,27N0.DE,Cannovum Cannabis AG
42,12342,OHB.DE,OHB SE
43,12343,GFG.DE,Global Fashion Group SA
44,12344,EBO.DE,Erste Group Bank AG
45,12345,UBK.DE,Umweltbank AG
46,12346,AUS.DE,AT & S Austria Technologie & Systemtechnik AG
47,12347,HIGH.DE,Cantourage Group SE
48,12348,V6C.DE,Viscom AG
49,12349,APPH.DE,Apontis Pharma AG
50,12350,WEW.DE,Westwing Group SE
51,12351,H68.DE,Rigsave SpA
52,12352,LQAG.DE,Laiqon AG
53,12353,RHK.DE,Rhoen Klinikum AG
54,12354,DKG.DE,Deutsche Konsum REIT-AG
55,12355,MXHN.DE,MAX Automation SE
56,12356,SJJ.DE,Serviceware SE
57,12357,HAW.DE,Hawesko Holding SE
58,12358,FQT.DE,Frequentis AG
59,12359,B8A.DE,BAVARIA Industries Group AG
60,12360,EMH.DE,Pferdewetten de AG
61,12361,CRZK.DE,CR Energy AG
62,12362,TPG0.DE,Platform Group AG
63,12363,A7A.DE,Heliad AG
64,12364,DAM.DE,DATA MODUL Produktion und Vertrieb von elektronischen Systemen AG
65,12365,KSB.DE,KSB SE & Co KGaA
66,12366,ABO.DE,Clearvise AG
67,12367,SRAG.DE,Samara Asset Group PLC
68,12368,YOC.DE,Yoc AG
69,12369,VVV3.DE,OEKOWORLD AG
70,12370,MZX.DE,Masterflex SE
71,12371,XTP.DE,sino AG
72,12372,LEN.DE,Lenzing AG
73,12373,QBY.DE,QBeyond AG
74,12374,DEF.DE,Defama Deutsche Fachmarkt AG
75,12375,MVV1.DE,MVV Energie AG
76,12376,HPHA.DE,Heidelberg Pharma AG
77,12377,MPCK.DE,MPC Muenchmeyer Petersen Capital AG
78,12378,DFV.DE,DFV Deutsche Familienversicherung AG
79,12379,SF3.DE,STS Group AG
80,12380,BWB.DE,Baader Bank AG
81,12381,S188.DE,SMT Scharf AG
82,12382,HP3A.DE,Ringmetall SE
83,12383,BIKE.DE,Bike24 Holding AG
84,12384,ED4.DE,EDAG Engineering Group AG
85,12385,3D6.DE,Avemio AG
86,12386,NBG6.DE,Nuernberger Beteiligungs AG
87,12387,DEX.DE,Delticom AG
88,12388,IC8.DE,InCity Immobilien AG
89,12389,EBK.DE,EnBW Energie Baden Wuerttemberg AG
90,12390,2HRA.DE,H&R GmbH & Co KgaA
91,12391,TA1.DE,Telekom Austria AG
92,12392,FEV.DE,Fortec Elektronik AG
93,12393,KSC.DE,KPS AG
94,12394,MUB.DE,Muehlbauer Holding AG
95,12395,NF4.DE,Netfonds AG
96,12396,88Q.DE,4Basebio PLC
97,12397,WAH.DE,Wolftank Adisa Holding AG
98,12398,BEZ.DE,Berentzen Gruppe AG
99,12399,NC5A.DE,NorCom Information Technology GmbH & Co KgaA
100,12400,PZS.DE,Scherzer & Co AG
