n°,id,symbole,nom
118,4318,VGT,Vanguard Information Technology
119,4319,IWB,iShares Russell 1000 ETF
120,4320,IDXX,IDEXX Laboratories Inc
121,4321,SHV,iShares 0-1 Year Treasury Bond
122,4322,SPLK,Splunk Inc
123,4323,VEEV,Veeva Systems Inc A
124,4324,IWR,iShares Russell Mid-Cap ETF
125,4325,AWK,American Water Works Co Inc
126,4326,CDNS,Cadence Design Systems Inc
127,4327,IAC,IAC Inc
128,4328,CHD,Church & Dwight Co Inc
129,4329,SNPS,Synopsys Inc
130,4330,DXC,DXC Technology Co
131,4331,MSCI,MSCI Inc
132,4332,4332,4332
133,4333,FRCB,First Republic Bank/CA
134,4334,EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF
135,4335,YUMC,Yum China Holdings Inc
136,4336,TEVA,Teva Pharmaceutical Industries ADR
137,4337,TSS,Total System Services Inc
138,4338,KEYS,Keysight Technologies Inc
139,4339,FANG,Diamondback Energy Inc
140,4340,TWLO,Twilio Inc A
141,4341,OPTU,Optimum Communications Inc A
142,4342,VMC,Vulcan Materials Co
143,4343,CFG,Citizens Financial Group Inc
144,4344,MXIM,Maxim Integrated Products Inc
145,4345,4345,4345
146,4346,FTNT,Fortinet Inc
147,4347,CGC,Canopy Growth Corp
148,4348,PFF,iShares Preferred & Income Sec
149,4349,EVRG,Evergy Inc
150,4350,NLY,Annaly Capital Management Inc
151,4351,EDU,New Oriental Education & Technology Group Inc-ADR
152,4352,IFF,International Flavors & Fragra
153,4353,VTRS,Viatris Inc
154,4354,HBAN,Huntington Bancshares Inc
155,4355,MRO,Marathon Oil Corp
156,4356,STX.US,Seagate Technology PLC
157,4357,VGK,Vanguard FTSE Europe ETF
158,4358,MRVL,Marvell Technology Group Ltd
159,4359,CTXS,Citrix Systems Inc
160,4360,4360,4360
161,4361,TRU.US,TransUnion
162,4362,ABMD,ABIOMED Inc
163,4363,VST,Vistra Corp
164,4364,MLM,Martin Marietta Materials Inc
165,4365,IAU,iShares Gold Trust
166,4366,BR,Broadridge Financial Solutions
167,4367,NCLH,Norwegian Cruise Line Holdings
168,4368,SIVBQ,SVB Financial Group
169,4369,WAB,Wabtec Corp
170,4370,CMA,Comerica Inc
171,4371,ELAN,Elanco Animal Health Inc
172,4372,TSCO,Tractor Supply Co
173,4373,ETFC,E*TRADE Financial Corp
174,4374,KSU,Kansas City Southern
175,4375,MINT,PIMCO Enhanced Short Maturity
176,4376,EXAS,Exact Sciences Corp
177,4377,DATA,Tableau Software Inc A
178,4378,PAYC,Paycom Software Inc
179,4379,CTRA,Coterra EnerCoterra Energy Inc
180,4380,STNE,StoneCo Ltd A
181,4381,LW,Lamb Weston Holdings Inc
182,4382,DXCM,DexCom Inc
183,4383,ULTI,Ultimate Software Group Inc
184,4384,QUAL,iShares Edge MSCI USA Quality
185,4385,4385,4385
186,4386,OVV,Ovintiv Inc
187,4387,SW,Smurfit Westrock Plc
188,4388,SPLV,Invesco S&P 500 Low Volatility
189,4389,OKTA,Okta Inc
190,4390,GG,Goldcorp Inc
191,4391,FFIV,F5 Networks Inc
192,4392,JNK,SPDR Bloomberg High Yield Bond ETF
193,4393,BFH,Bread Financial Holdings Inc
194,4394,IWO,iShares Russell 2000 Growth ETF
195,4395,AMLP,Alerian MLP ETF
196,4396,IWN,iShares Russell 2000 Value ETF
197,4397,ON,ON Semiconductor Corp
198,4398,DOCU,DocuSign Inc
199,4399,TTD,Trade Desk Inc
200,4400,SRPT,Sarepta Therapeutics Inc
