n°,id,symbole,nom
1,8001,JSNTST,JSNTST
2,8002,KLRS,Kalaris Therapeutics Inc
3,8003,8003,8003
4,8004,8004,8004
5,8005,8005,8005
6,8006,EBS,Emergent BioSolutions Inc
7,8007,8007,8007
8,8008,VLA.PA,Valneva SE
9,8009,AGEN,Agenus Inc
10,8010,PCVX,Vaxcyte Inc
11,8011,8011,8011
12,8012,8012,8012
13,8013,CVAC,CureVac NV
14,8014,8014,8014
15,8015,CNDX.L,iShares NASDAQ 100 UCITS ETF usd
16,8016,CNYA,iShares MSCI China A UCITS ETF
17,8017,BTEC,iShares Nasdaq US Biotechnology UCITS ETF
18,8018,LOWV,SPDR S&P 500 Low Volatility UCITS ETF
19,8019,SXLE,SPDR S&P U.S. Energy Select Sector UCITS ETF
20,8020,CSP1.L,iShares Core S&P 500 UCITS ETF
21,8021,SXLF,SPDR S&P U.S. Financials Select Sector UCITS ETF
22,8022,SXLV,SPDR S&P U.S. Health Care Select Sector UCITS ETF
23,8023,SXLI,SPDR S&P U.S. Industrials Select Sector UCITS ETF
24,8024,SXLU,SPDR S&P U.S. Utilities Select Sector UCITS ETF
25,8025,SXLY,SPDR S&P U.S. Consumer Discretionary Select Sector UCITS ETF
26,8026,SXLP,SPDR S&P U.S. Consumer Staples Select Sector UCITS ETF
27,8027,SXLK,SPDR S&P U.S. Technology Select Sector UCITS ETF
28,8028,EXS3,iShares MDAX UCITS ETF DE
29,8029,EXH1.DUP10606,iShares STOXX Europe 600 Oil & Gas UCITS ETF DE
30,8030,EXV4.DUP10618,iShares STOXX Europe 600 Health Care UCITS ETF DE
31,8031,EXSA,iShares STOXX Europe 600 UCITS ETF DE
32,8032,ISPA.DUP10572,iShares STOXX Global Select Dividend 100 UCITS ETF DE
33,8033,RBTX,iShares Automation & Robotics UCITS ETF
34,8034,SHLD.LN,iShares Digital Security UCITS ETF
35,8035,IMV,iShares Edge MSCI Europe Minimum Volatility UCITS ETF
36,8036,8036,8036
37,8037,Dormant8037,Dormant8037
38,8038,SDIA.L,iShares USD Short Duration Corp Bond UCITS ETF
39,8039,SYBZ,SPDR Bloomberg Barclays Global Aggregate Bond UCITS ETF
40,8040,LUSC,SPDR Bloomberg Barclays 10+ Year U.S. Corporate Bond UCITS ETF
41,8041,SJNK,SPDR Bloomberg Barclays 0-5 Year U.S. High Yield Bond UCITS ETF
42,8042,EMH5,SPDR ICE BofA 0-5 Year EM USD Government Bond UCITS ETF
43,8043,STZ.PA,SPDR MSCI Europe Financials UCITS ETF
44,8044,CES1,iShares MSCI EMU Small Cap UCITS ETF
45,8045,CSMIB,iShares FTSE MIB UCITS ETF EUR Acc
46,8046,EXH1.DUP10647,iShares STOXX Europe 600 Telecommunications UCITS ETF DE
47,8047,ABNB,Airbnb Inc
48,8048,DASH.US,DoorDash Inc
49,8049,LOGC,Contextlogic Holdings Inc
50,8050,8050,8050
51,8051,8051,8051
52,8052,8052,8052
53,8053,8053,8053
54,8054,8054,8054
55,8055,8055,8055
56,8056,8056,8056
57,8057,8057,8057
58,8058,8058,8058
59,8059,8059,8059
60,8060,8060,8060
61,8061,8061,8061
62,8062,8062,8062
63,8063,8063,8063
64,8064,8064,8064
65,8065,8065,8065
66,8066,8066,8066
67,8067,8067,8067
68,8068,8068,8068
69,8069,8069,8069
70,8070,8070,8070
71,8071,8071,8071
72,8072,8072,8072
73,8073,8073,8073
74,8074,8074,8074
75,8075,8075,8075
76,8076,8076,8076
77,8077,8077,8077
78,8078,8078,8078
79,8079,8079,8079
80,8080,8080,8080
81,8081,8081,8081
82,8082,8082,8082
83,8083,8083,8083
84,8084,8084,8084
85,8085,8085,8085
86,8086,8086,8086
87,8087,8087,8087
88,8088,8088,8088
89,8089,8089,8089
90,8090,8090,8090
91,8091,8091,8091
92,8092,8092,8092
93,8093,8093,8093
94,8094,8094,8094
95,8095,8095,8095
96,8096,8096,8096
97,8097,8097,8097
98,8098,8098,8098
99,8099,8099,8099
100,8100,JSNTST2,JSNTST2
101,8101,STLA.US,Stellantis NV
102,8102,QQQJ,Invesco NASDAQ Next Gen 100 ETF
103,8103,SAIA,Saia Inc.
104,8104,SF.US,Stifel Financial Corporation
105,8105,CHPT,Chargepoint Holdings Inc.
106,8106,RAMP,LiveRamp Holding
107,8107,LESL,Leslie's Inc
108,8108,AFRM,Affirm
109,8109,GLBE,Global-E Online Ltd
110,8110,MJ,ETFMG Alternative Harvest ETF
111,8111,8111,8111
112,8112,8112,8112
113,8113,8113,8113
114,8114,8114,8114
115,8115,CCMP,CMC Materials Inc.
116,8116,8116,8116
117,8117,8117,8117
118,8118,8118,8118
119,8119,8119,8119
120,8120,8120,8120
121,8121,8121,8121
122,8122,8122,8122
123,8123,8123,8123
124,8124,8124,8124
125,8125,8125,8125
126,8126,8126,8126
127,8127,8127,8127
128,8128,8128,8128
129,8129,8129,8129
130,8130,8130,8130
131,8131,8131,8131
132,8132,8132,8132
133,8133,8133,8133
134,8134,8134,8134
135,8135,8135,8135
136,8136,8136,8136
137,8137,8137,8137
138,8138,8138,8138
139,8139,8139,8139
140,8140,8140,8140
141,8141,8141,8141
142,8142,8142,8142
143,8143,8143,8143
144,8144,8144,8144
145,8145,8145,8145
146,8146,8146,8146
147,8147,8147,8147
148,8148,8148,8148
149,8149,8149,8149
150,8150,8150,8150
151,8151,8151,8151
152,8152,8152,8152
153,8153,8153,8153
154,8154,8154,8154
155,8155,8155,8155
156,8156,8156,8156
157,8157,8157,8157
158,8158,8158,8158
159,8159,8159,8159
160,8160,QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund
161,8161,8161,8161
162,8162,8162,8162
163,8163,8163,8163
164,8164,8164,8164
165,8165,8165,8165
166,8166,8166,8166
167,8167,8167,8167
168,8168,8168,8168
169,8169,8169,8169
170,8170,8170,8170
171,8171,8171,8171
172,8172,8172,8172
173,8173,8173,8173
174,8174,8174,8174
175,8175,8175,8175
176,8176,8176,8176
177,8177,8177,8177
178,8178,8178,8178
179,8179,8179,8179
180,8180,8180,8180
181,8181,8181,8181
182,8182,8182,8182
183,8183,8183,8183
184,8184,8184,8184
185,8185,8185,8185
186,8186,8186,8186
187,8187,8187,8187
188,8188,8188,8188
189,8189,8189,8189
190,8190,8190,8190
191,8191,8191,8191
192,8192,8192,8192
193,8193,8193,8193
194,8194,8194,8194
195,8195,8195,8195
196,8196,8196,8196
197,8197,8197,8197
198,8198,8198,8198
199,8199,8199,8199
200,8200,8200,8200
201,8201,8201,8201
202,8202,8202,8202
203,8203,8203,8203
204,8204,8204,8204
205,8205,8205,8205
206,8206,8206,8206
207,8207,8207,8207
208,8208,8208,8208
209,8209,8209,8209
210,8210,8210,8210
211,8211,8211,8211
212,8212,8212,8212
213,8213,8213,8213
214,8214,8214,8214
215,8215,8215,8215
216,8216,8216,8216
217,8217,8217,8217
218,8218,8218,8218
219,8219,8219,8219
220,8220,8220,8220
221,8221,8221,8221
222,8222,8222,8222
223,8223,8223,8223
224,8224,8224,8224
225,8225,8225,8225
226,8226,8226,8226
227,8227,8227,8227
228,8228,8228,8228
229,8229,8229,8229
230,8230,8230,8230
231,8231,8231,8231
232,8232,8232,8232
233,8233,8233,8233
234,8234,8234,8234
235,8235,8235,8235
236,8236,8236,8236
237,8237,8237,8237
238,8238,8238,8238
239,8239,8239,8239
240,8240,8240,8240
241,8241,8241,8241
242,8242,8242,8242
243,8243,8243,8243
244,8244,8244,8244
245,8245,8245,8245
246,8246,8246,8246
247,8247,8247,8247
248,8248,AAWW,Atlas Air Worlwide Holdings
249,8249,8249,8249
250,8250,8250,8250
251,8251,8251,8251
252,8252,8252,8252
253,8253,8253,8253
254,8254,8254,8254
255,8255,8255,8255
256,8256,8256,8256
257,8257,8257,8257
258,8258,8258,8258
259,8259,8259,8259
260,8260,8260,8260
261,8261,8261,8261
262,8262,8262,8262
263,8263,8263,8263
264,8264,8264,8264
265,8265,8265,8265
266,8266,8266,8266
267,8267,8267,8267
268,8268,8268,8268
269,8269,8269,8269
270,8270,8270,8270
271,8271,8271,8271
272,8272,8272,8272
273,8273,8273,8273
274,8274,8274,8274
275,8275,8275,8275
276,8276,8276,8276
277,8277,8277,8277
278,8278,8278,8278
279,8279,8279,8279
280,8280,8280,8280
281,8281,8281,8281
282,8282,8282,8282
283,8283,8283,8283
284,8284,8284,8284
285,8285,8285,8285
286,8286,8286,8286
287,8287,8287,8287
288,8288,8288,8288
289,8289,8289,8289
290,8290,8290,8290
291,8291,8291,8291
292,8292,8292,8292
293,8293,8293,8293
294,8294,8294,8294
295,8295,8295,8295
296,8296,8296,8296
297,8297,8297,8297
298,8298,8298,8298
299,8299,8299,8299
300,8300,8300,8300
301,8301,8301,8301
302,8302,8302,8302
303,8303,8303,8303
304,8304,8304,8304
305,8305,8305,8305
306,8306,8306,8306
307,8307,8307,8307
308,8308,8308,8308
309,8309,8309,8309
310,8310,8310,8310
311,8311,8311,8311
312,8312,8312,8312
313,8313,8313,8313
314,8314,8314,8314
315,8315,8315,8315
316,8316,8316,8316
317,8317,8317,8317
318,8318,8318,8318
319,8319,8319,8319
320,8320,8320,8320
321,8321,8321,8321
322,8322,8322,8322
323,8323,8323,8323
324,8324,8324,8324
325,8325,8325,8325
326,8326,8326,8326
327,8327,8327,8327
328,8328,8328,8328
329,8329,8329,8329
330,8330,8330,8330
331,8331,8331,8331
332,8332,8332,8332
333,8333,8333,8333
334,8334,8334,8334
335,8335,8335,8335
336,8336,8336,8336
337,8337,8337,8337
338,8338,8338,8338
339,8339,8339,8339
340,8340,8340,8340
