n°,id,symbole,nom
1,9401,COIN.RTH,Coinbase Global Inc
2,9402,SMCI.RTH,Super Micro Computer Inc
3,9403,D26A.L, iShares iBonds Dec 2026 Term $ Corp UCITS ETF
4,9404,MARA.RTH,Marathon Digital Holdings Inc.
5,9405,MSTR.RTH,MicroStrategy Incorporated
6,9406,CLSK.RTH,Cleanspark Inc
7,9407,CGC.RTH,Canopy Growth Corp
8,9408,PLTR.RTH,Palantir Technologies Inc.
9,9409,RIOT.RTH,Riot Platforms Inc
10,9410,AMC.EXT,AMC Entertainment Holdings Inc
11,9411,CVNA.RTH,Carvana Co
12,9412,TSM.RTH,Taiwan Semiconductor Manufacturing Co Ltd - ADR
13,9413,DJT.EXT,Trump Media & Technology Group
14,9414,PLUG.RTH,Plug Power Inc
15,9415,LCID.RTH,Lucid Group Inc
16,9416,SOFI.RTH,SoFi Technologies Inc
17,9417,RIVN.RTH,Rivian Automotive
18,9418,AI.RTH,C3.ai Inc.
19,9419,CRWD.RTH,Crowdstrike Holdings
20,9420,NVAX.RTH,Novavax Inc
21,9421,ACB.RTH,Aurora Cannabis Inc
22,9422,PANW.RTH,Palo Alto Networks
23,9423,ADBE.RTH,Adobe Systems Inc
24,9424,IOVA.RTH,Iovance Biotherapeutics Inc.
25,9425,IONQ,IONQ Inc
26,9426,LPLA.US,LPL Financial Holdings Inc
27,9427,ONON,On Holding AG
28,9428,NTR,Nutrien Ltd
29,9429,CRH,CRH plc
30,9430,TRP,TC Energy Corporation
31,9431,ABCM,Abcam plc
32,9432,JOBY,Joby Aviation Inc
33,9433,IOT,Samsara Inc
34,9434,RMBS,Rambus Inc
35,9435,RXRX,Recursion Pharmaceuticals Inc
36,9436,WRB.US,W R Berkley Corporation
37,9437,NE,Noble Corporation Plc
38,9438,IVZ.US,Invesco Ltd
39,9439,MFC,Manulife Financial Corporation
40,9440,HCP.US,HashiCorp Inc
41,9441,MDGL,Madrigal Pharmaceuticals Inc
42,9442,VAL.US,Valaris Limited
43,9443,WFRD,Weatherford International plc
44,9444,ERIE,Erie Indemnity Company
45,9445,DV,DoubleVerify Holdings Inc
46,9446,FRSH,Freshworks Inc
47,9447,EXTR,Extreme Networks Inc
48,9448,ROIV,Roivant Sciences Ltd
49,9449,SYM,Symbotic Inc
50,9450,ACHR,Archer Aviation Inc
51,9451,AEHR,Aehr Test System
52,9452,TDW,Tidewater Inc
53,9453,APLD,Applied Digital Corporation
54,9454,BZ,Kanzhun Limited
55,9455,FYBR,Frontier Communications Parent Inc
56,9456,TMDX,TransMedics Group Inc
57,9457,TRI,Thomson Reuters Corporation
58,9458,VOYA.US,Voya Financial Inc
59,9459,FN,Fabrinet
60,9460,PECO,Phillips Edison & Company Inc
61,9461,FLYW,Flywire Corporation
62,9462,AAOI,Applied Optoelectronics Inc
63,9463,AEL,American Equity Investment Life Holding Company
64,9464,BRZE,Braze Inc
65,9465,FIX,Comfort Systems USA Inc
66,9466,JXN,Jackson Financial Inc
67,9467,MLTX,MoonLake Immunotherapeutics
68,9468,FHI,Federated Hermes Inc
69,9469,RLI,Rli Corp
70,9470,FWRD,Forward Air Corporation
71,9471,CRDO,Credo Technology Group Holding Ltd
72,9472,BRBR,BellRing Brands Inc
73,9473,SAIC,Science Applications International Corporation
74,9474,NSIT.US,Insight Enterprises Inc
75,9475,EVH,Evolent Health Inc
76,9476,YMM,Full Truck Alliance Co. Ltd
77,9477,MLI,Mueller Industries Inc
78,9478,AKRO,Akero Therapeutics Inc
79,9479,KRYS,Krystal Biotech Inc
80,9480,CWST,Casella Waste Systems Inc
81,9481,AMSC,American Superconductor Corporation
82,9482,BRC,Brady Corporation
83,9483,OPRA,Opera Limited
84,9484,VSH,Vishay Intertechnology Inc
85,9485,HEI.A,HEICO Corporation
86,9486,YOU,Clear Secure Inc
87,9487,ESTE,Earthstone Energy Inc
88,9488,SGRY,Surgery Partners Inc
89,9489,MAXN,Maxeon Solar Technologies Ltd
90,9490,AAON,Aaon Inc
91,9491,MZTI,Marzetti Company/The
92,9492,GMS,Gms Inc
93,9493,CALX.US,Calix Inc
94,9494,MRVI,Maravai LifeSciences Holdings Inc.
95,9495,YPF,YPF Sociedad Anónima
96,9496,UFPI,UFP Industries Inc
97,9497,COKE,Coca-Cola Consolidated Inc
98,9498,DNB.US,Dun & Bradstreet Holdings Inc
99,9499,AIT,Applied Industrial Technologies Inc
100,9500,PARR,Par Pacific Holdings Inc
101,9501,PRI,Primerica Inc
102,9502,MSA,MSA Safety Incorporated
103,9503,MNSO,MINISO Group Holding Limited
104,9504,HAYW,Hayward Holdings Inc
105,9505,SIGI,Selective Insurance Group Inc
106,9506,MOD,Modine Manufacturing Company
107,9507,STRL.US,Sterling Infrastructure Inc
108,9508,SLF,Sun Life Financial Inc
109,9509,MMSI,Merit Medical Systems Inc
110,9510,SOVO,Sovos Brands Inc
111,9511,VRRM,Verra Mobility Corporation
112,9512,SGML,Sigma Lithium Corporation
113,9513,AMLX,Amylyx Pharmaceuticals Inc
114,9514,RELY,Remitly Global Inc
115,9515,PRTA,Prothena Corporation plc
116,9516,HCC,Warrior Met Coal Inc
117,9517,INSW,International Seaways Inc
118,9518,HIMS,Hims & Hers Health Inc
119,9519,IMVT,Immunovant Inc
