n°,id,symbole,nom
1,4801,4801,4801
2,4802,4802,4802
3,4803,4803,4803
4,4804,4804,4804
5,4805,4805,4805
6,4806,4806,4806
7,4807,4807,4807
8,4808,4808,4808
9,4809,4809,4809
10,4810,4810,4810
11,4811,4811,4811
12,4812,4812,4812
13,4813,4813,4813
14,4814,4814,4814
15,4815,4815,4815
16,4816,4816,4816
17,4817,4817,4817
18,4818,4818,4818
19,4819,4819,4819
20,4820,4820,4820
21,4821,4821,4821
22,4822,4822,4822
23,4823,4823,4823
24,4824,4824,4824
25,4825,4825,4825
26,4826,4826,4826
27,4827,4827,4827
28,4828,4828,4828
29,4829,4829,4829
30,4830,4830,4830
31,4831,4831,4831
32,4832,4832,4832
33,4833,4833,4833
34,4834,4834,4834
35,4835,4835,4835
36,4836,4836,4836
37,4837,4837,4837
38,4838,4838,4838
39,4839,4839,4839
40,4840,4840,4840
41,4841,4841,4841
42,4842,4842,4842
43,4843,4843,4843
44,4844,4844,4844
45,4845,4845,4845
46,4846,4846,4846
47,4847,4847,4847
48,4848,4848,4848
49,4849,4849,4849
50,4850,4850,4850
51,4851,4851,4851
52,4852,4852,4852
53,4853,4853,4853
54,4854,4854,4854
55,4855,4855,4855
56,4856,4856,4856
57,4857,4857,4857
58,4858,4858,4858
59,4859,4859,4859
60,4860,4860,4860
61,4861,4861,4861
62,4862,4862,4862
63,4863,4863,4863
64,4864,4864,4864
65,4865,4865,4865
66,4866,4866,4866
67,4867,4867,4867
68,4868,4868,4868
69,4869,4869,4869
70,4870,4870,4870
71,4871,4871,4871
72,4872,4872,4872
73,4873,4873,4873
74,4874,4874,4874
75,4875,4875,4875
76,4876,4876,4876
77,4877,4877,4877
78,4878,4878,4878
79,4879,4879,4879
80,4880,4880,4880
81,4881,4881,4881
82,4882,4882,4882
83,4883,4883,4883
84,4884,4884,4884
85,4885,4885,4885
86,4886,4886,4886
87,4887,4887,4887
88,4888,4888,4888
89,4889,4889,4889
90,4890,4890,4890
91,4891,4891,4891
92,4892,4892,4892
93,4893,4893,4893
94,4894,4894,4894
95,4895,4895,4895
96,4896,4896,4896
97,4897,4897,4897
98,4898,4898,4898
99,4899,4899,4899
100,4900,4900,4900
101,4901,4901,4901
102,4902,4902,4902
103,4903,4903,4903
104,4904,4904,4904
105,4905,4905,4905
106,4906,4906,4906
107,4907,4907,4907
108,4908,4908,4908
109,4909,4909,4909
110,4910,4910,4910
111,4911,4911,4911
112,4912,4912,4912
113,4913,4913,4913
114,4914,4914,4914
115,4915,4915,4915
116,4916,4916,4916
117,4917,4917,4917
118,4918,4918,4918
119,4919,4919,4919
120,4920,4920,4920
121,4921,4921,4921
122,4922,4922,4922
123,4923,4923,4923
124,4924,4924,4924
125,4925,4925,4925
126,4926,4926,4926
127,4927,4927,4927
128,4928,4928,4928
129,4929,4929,4929
130,4930,4930,4930
131,4931,4931,4931
132,4932,4932,4932
133,4933,4933,4933
134,4934,4934,4934
135,4935,4935,4935
136,4936,4936,4936
137,4937,4937,4937
138,4938,4938,4938
139,4939,4939,4939
140,4940,4940,4940
141,4941,4941,4941
142,4942,4942,4942
143,4943,4943,4943
144,4944,4944,4944
145,4945,4945,4945
146,4946,4946,4946
147,4947,4947,4947
148,4948,4948,4948
149,4949,4949,4949
150,4950,4950,4950
151,4951,4951,4951
152,4952,4952,4952
153,4953,4953,4953
154,4954,4954,4954
155,4955,4955,4955
156,4956,4956,4956
157,4957,4957,4957
158,4958,4958,4958
159,4959,4959,4959
160,4960,4960,4960
161,4961,4961,4961
162,4962,4962,4962
163,4963,4963,4963
164,4964,4964,4964
165,4965,4965,4965
166,4966,4966,4966
167,4967,4967,4967
168,4968,4968,4968
169,4969,4969,4969
170,4970,4970,4970
171,4971,4971,4971
172,4972,4972,4972
173,4973,4973,4973
174,4974,4974,4974
175,4975,4975,4975
176,4976,4976,4976
177,4977,4977,4977
178,4978,4978,4978
179,4979,4979,4979
180,4980,4980,4980
181,4981,4981,4981
182,4982,4982,4982
183,4983,4983,4983
184,4984,4984,4984
185,4985,4985,4985
186,4986,4986,4986
187,4987,4987,4987
188,4988,4988,4988
189,4989,4989,4989
190,4990,4990,4990
191,4991,4991,4991
192,4992,4992,4992
193,4993,4993,4993
194,4994,4994,4994
195,4995,4995,4995
196,4996,4996,4996
197,4997,4997,4997
198,4998,4998,4998
199,4999,4999,4999
200,5000,ATO.PA,Atos SE
