n°,id,symbole,nom
136,3536,MAIRE.MI,Maire Tecnimont S.p.A
137,3537,DNR.MI,Industrie De Nora S.p.A
138,3538,DLG.MI,DeLonghi S.p.A
139,3539,TGYM.MI,Technogym S.p.A
140,3540,CE.MI,Credito Emiliano S.p.A
141,3541,TIP.MI,Tamburi Investment Partners S.p.A
142,3542,FCT.MI,Fincantieri S.p.A
143,3543,ACE.MI,ACEA S.p.A.
144,3544,SES.MI,SeSa S.p.A
145,3545,ZV.MI,Zignago Vetro S.p.A
146,3546,ICOS.MI,Intercos S.p.A
147,3547,ENAV.MI,ENAV S.p.A
148,3548,SOL.MI,SOL S.p.A
149,3549,SL.MI,Sanlorenzo S.p.A
150,3550,ARIS.MI,Ariston Holding N.V
151,3551,GVS.MI,GVS S.p.A
152,3552,DAN.MI,Danieli & C. Officine Meccaniche S.p.A
153,3553,SCF.MI,Salcef Group S.p.A
154,3554,RWAY.MI,Rai Way S.p.A
155,3555,ITM.MI,Italmobiliare S.p.A
156,3556,CRL.MI,Carel Industries S.p.A
157,3557,EGLA.MI,EuroGroup Laminations S.p.A
158,3558,CEM.MI,Cementir Holding N.V
159,3559,MOL.MI,Gruppo MutuiOnline S.p.A
160,3560,ARN.MI,Alerion Clean Power S.p.A
161,3561,EDF.PA,Electricite de France S.A
162,3562,NEX.PA,Nexans SA
163,3563,GTT.PA,Gaztransport et Technigaz SA
164,3564,TE.PA,Technip Energies N.V
165,3565,ERA.PA,ERAMET S.A.
166,3566,VIRI.PA,Viridien
167,3567,VRLA.PA,Verallia
168,3568,AYV.PA,Ayvens SA
169,3569,IPS.PA,Ipsos SA
170,3570,EAPI.PA,Euroapi SA
171,3571,COFA.PA,Coface SA
172,3572,VU.PA, Vusion
173,3573,MERY.PA,Mercialys
174,3574,ROTH.PA,Rothschild & Co SCA
175,3575,ARG.PA,Argan SA
176,3576,ITP.PA,Interparfums SA
177,3577,RIN.PA,Vilmorin & Cie SA
178,3578,DBG.PA,Derichebourg SA
179,3579,ALESK.PA,Esker SA
180,3580,MRN.PA,Mersen SA
181,3581,BEN.PA,Beneteau SA
182,3582,VIRP.PA,Virbac SA
183,3583,LSS.PA,Lectra SA
184,3584,XFAB.PA,X Fab Silicon Foundries EV
185,3585,MAU.PA,Etablissements Maurel & Prom SA
186,3586,NAE.PA,North Atlantic Energies
187,3587,CARM.PA,Carmila SA
188,3588,TKO.PA,Tikehau Capital
189,3589,PEUG.PA,Peugeot Invest SA
190,3590,ODET.PA,Compagnie de lOdet
191,3591,EMIS.L,EMIS Group plc
192,3592,KAPE.L,Kape Technologies PLC
193,3593,JET2.L,Jet2 plc
194,3594,BREE.L,Breedon Group plc
195,3595,SUPR.L,Supermarket Income REIT plc
196,3596,KWS.L,Keywords Studios plc
197,3597,YCA.L,Yellow Cake plc
198,3598,BUR.L,Burford Capital Limited
199,3599,CVSG.L,CVS Group plc
200,3600,FOUR.L,4imprint Group plc
