n°,id,symbole,nom
89,3089,3089,3089
90,3090,3090,3090
91,3091,3091,3091
92,3092,3092,3092
93,3093,3093,3093
94,3094,3094,3094
95,3095,CA314.OL,CA314
96,3096,3096,3096
97,3097,3097,3097
98,3098,3098,3098
99,3099,XIV,Credit Suisse AG - VelocityShares Daily Inverse VIX Short Term ETN
100,3100,SHY,iShares 1-3 Year Treasury Bond ETF
101,3101,IEF,iShares 7-10 Year Treasury Bond ETF
102,3102,DBA,Invesco DB Agriculture Fund
103,3103,CORN.US,Teucrium Corn Fund
104,3104,WEAT,Teucrium Wheat Fund
105,3105,UGA,United States Gasoline Fund
106,3106,3106,3106
107,3107,3107,3107
108,3108,3108,3108
109,3109,3109,3109
110,3110,3110,3110
111,3111,RWR,SPDR DOW JONES REIT ETF
112,3112,CA315.OL,CA315
113,3113,3113,3113
114,3114,3114,3114
115,3115,3115,3115
116,3116,3116,3116
117,3117,3117,3117
118,3118,EWY,iShares MSCI South Korea ETF
119,3119,3119,3119
120,3120,3120,3120
121,3121,EWW,iShares MSCI Mexico ETF
122,3122,EWT,iShares MSCI Taiwan ETF
123,3123,3123,3123
124,3124,LQD,iShares iBoxx $ Investment Grade Corporate Bond ETF
125,3125,BOND,PIMCO Active Bond Exchange-Traded Fund
126,3126,3126,3126
127,3127,3127,3127
128,3128,3128,3128
129,3129,3129,3129
130,3130,3130,3130
131,3131,3131,3131
132,3132,3132,3132
133,3133,3133,3133
134,3134,3134,3134
135,3135,3135,3135
136,3136,3136,3136
137,3137,HMLSD,Horizons Marijuana Life Sciences Index ETF
138,3138,IVV,iShares Core S&P 500 ETF
139,3139,IEFA,iShares Core MSCI EAFE ETF
140,3140,AGG,iShares Core U.S. Aggregate Bond ETF
141,3141,IEMG,iShares Core MSCI Emerging Markets ETF
142,3142,IJH,iShares Core S&P Mid-Cap ETF
143,3143,IJR,iShares Core S&P Small-Cap ETF
144,3144,ITOT,iShares Core S&P Total U.S. Stock Market ETF
145,3145,IXUS,iShares Core MSCI Total International Stock ETF
146,3146,HDV,iShares Core High Dividend ETF
147,3147,IUSG,iShares Core S&P US Growth
148,3148,IUSV,iShares Core S&P US Value
149,3149,DGRO,iShares Core Dividend Growth ETF
150,3150,IEUR,iShares Core MSCI Europe ETF
151,3151,IUSB,iShares Core Total USD Bond Market ETF
152,3152,ISTB,iShares Core 1-5 Year USD Bond ETF
153,3153,AOR,iShares Core Growth Allocation ETF
154,3154,3154,3154
155,3155,IPAC,iShares Core MSCI Pacific ETF
156,3156,IDEV,iShares Core MSCI International Developed Markets ETF
157,3157,AOA,iShares Core Aggressive Allocation ETF
158,3158,IAGG,iShares Core International Aggregate Bond ETF
159,3159,USRT,iShares Core U.S. REIT ETF
160,3160,AOK,iShares Core Conservative Allocation ETF
161,3161,ILTB,iShares Core 10+ Year USD Bond ETF
162,3162,IMTB,iShares Core 5-10 Year USD Bond ETF
163,3163,VXX,iPath Series B S&P 500 VIX Short-Term FuturesTM ETN
164,3164,AMZA,InfraCap MLP ETF
165,3165,ARKF,ARK Blockchain & Fintech Innovation ETF
166,3166,ARKK,ARK Innovation ETF
167,3167,ARKW,ARK Next Generation Internet ETF
168,3168,BAR,Graniteshares Gold Trust
169,3169,BLOK,Amplify Blockchain Technology ETF
170,3170,BLV,Vanguard Long-Term Bond ETF
171,3171,BRZU,Direxion Daily MSCI Brazil Bull 2X Shares
172,3172,FLJP,Franklin FTSE Japan ETF
173,3173,CQQQ,Invesco China Technology ETF
174,3174,DBO,Invesco DB Oil Fund
175,3175,DFEN,Direxion Daily Aerospace & Defense Bull 3X Shares
176,3176,DIV,Global SuperDividend US ETF
177,3177,DJP,iPath Bloomberg Commodity Index Total Return ETN
178,3178,DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares
179,3179,DUST,Direxion Daily Gold Miners Index Bear 2X Shares
180,3180,ERX,Direxion Daily Energy Bull 2X Shares
181,3181,EWL,iShares MSCI Switzerland ETF
182,3182,EWN,iShares MSCI Netherlands ETF
183,3183,FAS,Direxion Daily Financial Bull 3X Shares
184,3184,CA316.OL,CA316
185,3185,SIXG,Defiance Connective Technologies ETF
186,3186,CA317.OL,CA317
187,3187,FNGA,MicroSectors FANG+ Index 3X Leveraged ETN 
188,3188,FREL,Fidelity MSCI Real Estate Index ETF
189,3189,FTEC,Fidelity MSCI Information Technology Index ETF
190,3190,GLDM,SPDR Gold MiniShares Trust
191,3191,GUSH,Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 2X Shares
192,3192,IHI,iShares U.S. Medical Devices ETF
193,3193,IXJ,iShares Global Healthcare ETF
194,3194,JDST,Direxion Daily Junior Gold Miners Index Bear 2X Shares
195,3195,JETS,US Global Jets ETF
196,3196,JNUG,Direxion Daily Junior Gold Miners Index Bull 2X Shares
197,3197,CA318.OL,CA318
198,3198,LABD,Direxion Daily S&P Biotech Bear 3X Shares
199,3199,LABU.US,Direxion Daily S&P Biotech Bull 3X Shares
200,3200,LIT.US,Global X Lithium & Battery Tech ETF
