n°,id,symbole,nom
93,1993,ACLN.ZU,Accelleron Industries Ltd
94,1994,LISP.ZU,Chocoladefabriken Lindt & Sprungli AG
95,1995,DBK.DE,Deutsche Bank Aktiengesellschaft
96,1996,CARLB.CO,Carlsberg A/S Class B
97,1997,NOD.OL,Nordic Semiconductor ASA
98,1998,MPCC.OL,MPC Container Ships ASA
99,1999,SXR2.DE11,iShares MSCI Canada UCITS ETF11
100,2000,AAL.L,Anglo American
101,2001,ABF.L,Associated British Foods
102,2002,ADM.L,Admiral Group
103,2003,ADN.L,Aberdeen Asset Management
104,2004,AGK.L,Aggreko
105,2005,SUNB.L,Sunbelt Rentals Holdings Inc
106,2006,AMFW.L,Amec Foster Wheeler Plc
107,2007,ANTO.L,Antofagasta
108,2008,ARM.L,ARM Holdings
109,2009,AV.L,Aviva
110,2010,AZN.L,AstraZeneca
111,2011,BA.old,BAE Systems
112,2012,BAB.L,Babcock International
113,2013,BARC.L,Barclays
114,2014,BATS.L,British American Tobacco
115,2015,BG.L,BG Group
116,2016,BLND.L,British Land
117,2017,BHP.L,BHP Group Ltd 
118,2018,BNZL.L,Bunzl
119,2019,BP.L,BP
120,2020,BRBY.L,Burberry Group
121,2021,SKY.L,Sky PLC
122,2022,BT.L,BT Group
123,2023,CCH.L,Coca Cola Hellenic
124,2024,CCL.L,Carnival
125,2025,CNA.L,Centrica
126,2026,CPG.L,Compass Group
127,2027,CPI.L,Capita
128,2028,CRH.old,CRH
129,2029,DGE.L,Diageo
130,2030,EXPN.L,Experian
131,2031,EZJ.L,easyJet
132,2032,FRES.L,Fresnillo
133,2033,GFS.L,G4S
134,2034,GKN.L,GKN
135,2035,GLEN.L,Glencore Plc
136,2036,GSK.L,GlaxoSmithKline
137,2037,HL.L,Hargreaves Lansdown
138,2038,HMSO.L,Hammerson
139,2039,HSBA.L,HSBC Holdings
140,2040,IAG.L,International Consolidated Airlines
141,2041,IHG.old,InterContinental Hotels Group
142,2042,IMI.L,IMI
143,2043,IMB.L,Imperial Brands PLC
144,2044,ITRK.L,Intertek Group
145,2045,ITV.L,ITV
146,2046,JMAT.L,Johnson Matthey
147,2047,KGF.L,Kingfisher
148,2048,LAND.L,Land Securities
149,2049,LGEN.L,Legal & General
150,2050,LLOY.L,Lloyd's Banking Group PLC
151,2051,LSEG.L,London Stock Exchange
152,2052,MGGT.L,Meggitt
153,2053,MKS.L,Marks & Spencer
154,2054,MNDI.L,Mondi
155,2055,MRO.L,Melrose Industries
156,2056,MRW.L,Wm Morrison Supermarkets PLC
157,2057,NG.L,National Grid
158,2058,NXT.L,Next PLC
159,2059,OML.L,Old Mutual
160,2060,PFC.L,Petrofac
161,2061,PRU.L,Prudential
162,2062,PSN.L,Persimmon
163,2063,PSON.L,Pearson
164,2064,RKT.L,Reckitt Benckiser
165,2065,NWG.L,Natwest Group PLC
166,2066,RDSA.L,Royal Dutch Shell
167,2067,CA165.L,CA165
168,2068,REL.L,RELX PLC
169,2069,REX.L,REXAM
170,2070,RIO.L,Rio Tinto
171,2071,IDS.L,International Distributions Services PLC
172,2072,RR.L,Rolls-Royce
173,2073,RRS.L,Randgold Resources
174,2074,RSA.L,RSA Insurance
175,2075,RSL.L,Resolution
176,2076,SAB.L,SABMiller
177,2077,SBRY.L,J Sainsbury PLC
178,2078,SDR.L,Schroders
179,2079,SGE.old,Sage Group
180,2080,SHP.L,Shire
181,2081,ABDN.L,abrdn PLC
182,2082,SMIN.L,Smiths Group
183,2083,SN.L,Smith & Nephew
184,2084,FRAS,Frasers Group
185,2085,SSE.L,SSE
186,2086,STAN.L,Standard Chartered
187,2087,SVT.L,Severn Trent
188,2088,TATE.L,Tate & Lyle
189,2089,TLW.L,Tullow Oil
190,2090,TPK.L,Travis Perkins
191,2091,TSCO.L,Tesco
192,2092,TT.L,TUI Travel
193,2093,ULVR.L,Unilever
194,2094,UU.L,United Utilities
195,2095,VOD.l.OLD,Vodafone Group PLC
196,2096,WEIR.L,Weir Group
197,2097,WMH.L,William Hill
198,2098,FERG.L,Ferguson PLC
199,2099,WPP.L,WPP
200,2100,WTB.L,Whitbread
201,2101,DMGT.L,Daily Mail plc
202,2102,III.L,3i Group PLC
203,2103,2103,2103
204,2104,NETC.CO,Netcompany Group A/S
205,2105,RECSI.OL,REC Silicon ASA
206,2106,KAHOT.OL,Kahoot! ASA
207,2107,ADE.OL,Adevinta ASA
208,2108,BAKKA.OL,P/F Bakkafrost
209,2109,IBC6.DE11,iShares MSCI Australia UCITS ETF11
210,2110,BA.L,BAE Systems plc 
211,2111,CRH.L,CRH plc
212,2112,IHG.L,InterContinental Hotels Group PLC
213,2113,SGE.L,The Sage Group plc 
214,2114,BOO.L,boohoo group plc
215,2115,MNG.L,M&G plc
216,2116,THG.L,THG Plc
217,2117,ITM.L,ITM Power Plc
218,2118,DARK.L,Darktrace plc
219,2119,FUTR.L,Future plc
220,2120,AAF.L,Airtel Africa Plc
221,2121,WOSG.L,Watches of Switzerland Group plc
222,2122,HBR.L,Harbour Energy plc
223,2123,DOCS.L,Dr. Martens plc
224,2124,VVO.L,Vivo Energy plc
225,2125,FAN.L,Volution Group plc
226,2126,LIO.L,Liontrust Asset Management PLC
227,2127,LXI.L,LXI REIT plc
228,2128,KNOS.L,Kainos Group plc
229,2129,GROW.L,Molten Ventures Plc
230,2130,AJB.L,AJ Bell plc
231,2131,SRE.L,Sirius Real Estate Limited
232,2132,CHRY.L,Chrysalis Investments Limited
233,2133,IHP.L,IntegraFin Holdings plc
234,2134,DEC.L,Diversified Energy Company PLC
235,2135,ENOG.L,Energean plc
236,2136,EDV.L,Endeavour Mining plc
237,2137,BPT.L,Bridgepoint Group plc
238,2138,BIFF.L,Biffa plc
239,2139,BYIT.L,Bytes Technology Group plc
240,2140,NETW.L,Network International Holdings plc
241,2141,PHLL.L,Petershill Partners PLC
242,2142,OXIG.L,Oxford Instruments plc
243,2143,PFD.L,Premier Foods plc
244,2144,ATG.L,Auction Technology Group plc
245,2145,HTWS.L,Helios Towers plc
246,2146,JTC.L,JTC PLC
247,2147,N91.L,Ninety One Group
248,2148,MGNS,Morgan Sindall Group plc
249,2149,SEIT.L,SDCL Efficiency Income Trust Plc
250,2150,2150,2150
251,2151,BTRW.L,Barratt Redrow PLC
252,2152,CRDA.L,Croda International
253,2153,DCC.L,DCC PLC
254,2154,DLG.L,Direct Line Group
255,2155,INF.L,Informa
256,2156,MCRO.L,Micro Focus International PLC
257,2157,FLTR.L,Flutter Entertainment
258,2158,RTO.L,Rentokil Initial PLC
259,2159,SGRO.L,Segro
260,2160,SWR.L,Smurfit WestRock Public Limited Company
261,2161,SMT.L,Scottish Mortgage Investment Trust
262,2162,CA166.L,CA166
263,2163,TUI.L,TUI AG
264,2164,TW.L,Taylor Wimpey
265,2165,QLT.L,Quilter PLC
266,2166,MDC.L,Mediclinic International PLC
267,2167,AML.L,Aston Martin Lagonda Global Holdings PLC
268,2168,FEVR.L,Fevertree Drinks PLC
269,2169,ASC.L,ASOS PLC
270,2170,CA167.L,CA167
271,2171,SHEL.L,Shell PLC
272,2172,RYyA.L.OLD,Ryanair Holdings PLC
273,2173,AVST.L,Avast PLC
274,2174,2174,2174
275,2175,SMSN.L,Samsung Electronics Co Ltd - GDR
276,2176,TRN.L,Trainline PLC
277,2177,IPO91.L,IPO91
278,2178,IPO92.L,IPO92
279,2179,IPO93.L,IPO93
280,2180,IPO94.L,IPO94
281,2181,IPO95.L,IPO95
282,2182,IPO96.L,IPO96
283,2183,IPO97.L,IPO97
284,2184,IPO98.L,IPO98
285,2185,IPO99.L,IPO99
286,2186,IPO100.L,IPO100
287,2187,CA.Ops31.L,CA.Ops31
288,2188,CA.Ops32.L,CA.Ops32
289,2189,CA.Ops33.L,CA.Ops33
290,2190,CA.Ops34.L,CA.Ops34
291,2191,CA.Ops35.L,CA.Ops35
292,2192,PSQ,ProShares Short QQQ ETF
293,2193,ICE,Intercontinental Exchange Inc
294,2194,BMO,Bank of Montreal
295,2195,EXE,Expand Energy Corp
296,2196,ABBNY,ABB Ltd - ADR
297,2197,FIBK,First Interstate BancSystem Inc
298,2198,CA168.L,CA168
299,2199,VRN,Veren Inc
300,2200,CA169.L,CA169
