n°,id,symbole,nom
1,4401,ZION,Zions Bancorp NA
2,4402,MTUM,iShares Edge MSCI USA Momentum
3,4403,ZS,Zscaler Inc
4,4404,CVNA,Carvana Co
5,4405,GWRE,Guidewire Software Inc
6,4406,MDB,MongoDB Inc
7,4407,BIL,SPDR Bloomberg 1-3 Month T-Bill ETF
8,4408,OLED,Universal Display Corp
9,4409,ROKU,Roku Inc
10,4410,4410,4410
11,4411,EZU,iShares MSCI Eurozone ETF
12,4412,ZAYO,Zayo Group Holdings Inc
13,4413,FIVE,Five Below Inc
14,4414,NTNX, Nutanix Inc A
15,4415,4415,4415
16,4416,XEC,Cimarex Energy Co
17,4417,GRUB.US,GrubHub Inc
18,4418,MLNX,Mellanox Technologies Ltd
19,4419,XPO,XPO Logistics Inc
20,4420,GH,Guardant Health Inc
21,4421,CIEN,Ciena Corp
22,4422,PE,Parsley Energy Inc A
23,4423,COUP,Coupa Software Inc
24,4424,4424,4424
25,4425,VSM,Versum Materials Inc
26,4426,4426,4426
27,4427,XLC,State Street Communication Services Select Sector SPDR ETF
28,4428,BKLN,Invesco Senior Loan ETF
29,4429,INDA,iShares MSCI India ETF
30,4430,SLV,iShares Silver Trust
31,4431,XBI,SPDR Series Trust - SPDR S&P Biotech ETF
32,4432,MCHI,iShares MSCI China ETF
33,4433,AAXJ,iShares MSCI All Country Asia ex Japan ETF
34,4434,LITE,Lumentum Holdings Inc
35,4435,BHF,Brighthouse Financial Inc
36,4436,4436,4436
37,4437,ONCE,Spark Therapeutics Inc
38,4438,XLB,State Street Materials Select Sector SPDR ETF
39,4439,TNDM,Tandem Diabetes Care Inc
40,4440,ELLI,Ellie Mae Inc
41,4441,EWH,iShares MSCI Hong Kong ETF
42,4442,XLRE,State Street Real Estate Select Sector SPDR ETF
43,4443,KRE,SPDR S&P Regional Banking ETF
44,4444,WLL,Whiting Petroleum Corp
45,4445,FEZ,State Street SPDR EURO STOXX 50
46,4446,EWG,iShares MSCI Germany ETF
47,4447,ASHR,Xtrackers Harvest CSI 300 China A-Shares ETF
48,4448,RH,RH
49,4449,KBE,SPDR S&P Bank ETF
50,4450,KWEB,KraneShares CSI China Internet
51,4451,LNT,Alliant Energy Corp
52,4452,JKHY,Jack Henry & Associates Inc
53,4453,XS6R.L,Xtrackers MSCI Europe Utilities ESG Screened UCITS ETF
54,4454,XDJP.L,Xtrackers Nikkei 225 UCITS ETF
55,4455,4455,4455
56,4456,4456,4456
57,4457,4457,4457
58,4458,4458,4458
59,4459,SQQQ,ProShares UltraPro Short QQQ
60,4460,TVIX,VelocityShares Daily 2x VIX Short-Term ETN
61,4461,TZA,Direxion Daily Small Cap Bear 3x Shares
62,4462,FAZ,Direxion Daily Financial Bear 3X Shares
63,4463,SOXX,iShares Semiconductor ETF 
64,4464,SCO,ProShares UltraShort Bloomberg Crude Oil
65,4465,TQQQ,ProShares UltraPro QQQ
66,4466,SKYY,First Trust Cloud Computing
67,4467,XCX5.L,Xtrackers MSCI India Swap UCITS ETF
68,4468,4468,4468
69,4469,4469,4469
70,4470,4470,4470
71,4471,4471,4471
72,4472,4472,4472
73,4473,4473,4473
74,4474,4474,4474
75,4475,4475,4475
76,4476,4476,4476
77,4477,4477,4477
78,4478,4478,4478
79,4479,4479,4479
80,4480,4480,4480
81,4481,TSM,Taiwan Semiconductor Manufacturing Co Ltd - ADR
82,4482,TME,Tencent Music Entertainment Group-ADR
83,4483,PDD,PDD Holdings Inc - ADR
84,4484,4484,4484
85,4485,WB,Weibo Corp-ADR
86,4486,4486,4486
87,4487,4487,4487
88,4488,BILI,Bilibili-ADR
89,4489,NIO,Nio Inc.-ADR
90,4490,4490,4490
91,4491,VOE,Vanguard Mid-Cap Value ETF
92,4492,IWS,iShares Russell Mid-Cap Value ETF
93,4493,IJJ,iShares S&P Mid-Cap 400 Value ETF
94,4494,MUB,iShares National Muni Bond ETF
95,4495,TFI,SPDR Nuveen Bloomberg Barclays Municipal Bond ETF
96,4496,VTIP,Vanguard Short-Term Inflation-Protected Securities ETF
97,4497,JPST,JPMorgan Ultra-Short Income ETF
98,4498,BNDX,Vanguard Total International Bond ETF
99,4499,NIU,Niu Technologies-ADR
100,4500,AALB.NV,Aalberts NV
101,4501,ABN.NV,ABN AMRO Group NV
102,4502,ADYEN.NV,Adyen NV
103,4503,AGN.NV,Aegon Ltd
104,4504,AKZA.NV,Akzo Nobel NV
105,4505,ATC.NV,Altice Europe NV
106,4506,AMG.NV,AMG Advanced Metallurgical Group NV
107,4507,ARCAD.NV,Arcadis NV
108,4508,ASM.NV,ASM International NV
109,4509,ASML.NV,ASML Holding NV
110,4510,ASRNL.NV,ASR Nederland NV
111,4511,4511,4511
112,4512,4512,4512
113,4513,BESI.NV,BE Semiconductor Industries NV
114,4514,BOKA.NV,Koninklijke Boskalis Westminster NV
115,4515,4515,4515
116,4516,DSM.NV,Koninklijke DSM NV
117,4517,FLOW.NV,Flow Traders Cooperatief UA
118,4518,4518,4518
119,4519,GVNV.NV,GrandVision NV
120,4520,4520,4520
121,4521,HEIA.NV,Heineken
122,4522,HEIO.NV,Heineken Holding NV
123,4523,4523,4523
124,4524,IMCD.NV,IMCD NV
125,4525,INTER.NV,Intertrust NV
126,4526,KPN.NV,KPN
127,4527,4527,4527
128,4528,NN.NV,NN Group NV
129,4529,OCI.NV,OCI NV
130,4530,4530,4530
131,4531,PHIA.NV,Koninklijke Philips N.V.
132,4532,PNL.NV,PostNL NV
133,4533,RAND.NV,Randstad Holding NV
134,4534,SBMO.NV,SBM Offshore NV
135,4535,LIGHT.NV,Signify NV
136,4536,4536,4536
137,4537,TKWY.NV,Just Eat Takeaway.com NV
138,4538,4538,4538
139,4539,TWEKA.NV,TKH Group
140,4540,TOM2.NV,TomTom BV
141,4541,UNA.NV_OLD,Unilever DR_OLD
142,4542,KVW.NV,Koninklijke VolkerWessels NV
143,4543,VPK.NV,Koninklijke Vopak NV
144,4544,WHA.NV,Wereldhave NV
145,4545,WKL.NV,Wolters Kluwer NV
146,4546,AD.NV,Koninklijke Ahold NV
147,4547,4547,4547
148,4548,URW.PA,Unibail-Rodamco-Westfield
149,4549,4549,4549
150,4550,4550,4550
151,4551,4551,4551
152,4552,4552,4552
153,4553,4553,4553
154,4554,4554,4554
155,4555,4555,4555
156,4556,4556,4556
157,4557,4557,4557
158,4558,4558,4558
159,4559,4559,4559
160,4560,4560,4560
161,4561,4561,4561
162,4562,4562,4562
163,4563,4563,4563
164,4564,4564,4564
165,4565,4565,4565
166,4566,4566,4566
167,4567,4567,4567
168,4568,4568,4568
169,4569,4569,4569
170,4570,4570,4570
171,4571,4571,4571
172,4572,4572,4572
173,4573,4573,4573
174,4574,4574,4574
175,4575,4575,4575
176,4576,4576,4576
177,4577,4577,4577
178,4578,4578,4578
179,4579,4579,4579
180,4580,4580,4580
181,4581,4581,4581
182,4582,4582,4582
183,4583,4583,4583
184,4584,4584,4584
185,4585,4585,4585
186,4586,4586,4586
187,4587,4587,4587
188,4588,4588,4588
189,4589,4589,4589
190,4590,4590,4590
191,4591,4591,4591
192,4592,4592,4592
193,4593,4593,4593
194,4594,4594,4594
195,4595,4595,4595
196,4596,4596,4596
197,4597,4597,4597
198,4598,4598,4598
199,4599,4599,4599
200,4600,4600,4600
