n°,id,symbole,nom
1,4601,4601,4601
2,4602,4602,4602
3,4603,4603,4603
4,4604,4604,4604
5,4605,4605,4605
6,4606,4606,4606
7,4607,4607,4607
8,4608,4608,4608
9,4609,4609,4609
10,4610,4610,4610
11,4611,4611,4611
12,4612,4612,4612
13,4613,4613,4613
14,4614,4614,4614
15,4615,4615,4615
16,4616,4616,4616
17,4617,4617,4617
18,4618,4618,4618
19,4619,4619,4619
20,4620,4620,4620
21,4621,4621,4621
22,4622,4622,4622
23,4623,4623,4623
24,4624,4624,4624
25,4625,4625,4625
26,4626,4626,4626
27,4627,4627,4627
28,4628,4628,4628
29,4629,4629,4629
30,4630,4630,4630
31,4631,4631,4631
32,4632,4632,4632
33,4633,4633,4633
34,4634,4634,4634
35,4635,4635,4635
36,4636,4636,4636
37,4637,4637,4637
38,4638,4638,4638
39,4639,4639,4639
40,4640,4640,4640
41,4641,4641,4641
42,4642,4642,4642
43,4643,4643,4643
44,4644,4644,4644
45,4645,4645,4645
46,4646,4646,4646
47,4647,4647,4647
48,4648,4648,4648
49,4649,4649,4649
50,4650,4650,4650
51,4651,4651,4651
52,4652,4652,4652
53,4653,4653,4653
54,4654,4654,4654
55,4655,4655,4655
56,4656,4656,4656
57,4657,4657,4657
58,4658,4658,4658
59,4659,4659,4659
60,4660,4660,4660
61,4661,4661,4661
62,4662,4662,4662
63,4663,4663,4663
64,4664,4664,4664
65,4665,4665,4665
66,4666,4666,4666
67,4667,4667,4667
68,4668,4668,4668
69,4669,4669,4669
70,4670,4670,4670
71,4671,4671,4671
72,4672,4672,4672
73,4673,4673,4673
74,4674,4674,4674
75,4675,4675,4675
76,4676,4676,4676
77,4677,4677,4677
78,4678,4678,4678
79,4679,4679,4679
80,4680,4680,4680
81,4681,4681,4681
82,4682,4682,4682
83,4683,4683,4683
84,4684,4684,4684
85,4685,4685,4685
86,4686,4686,4686
87,4687,4687,4687
88,4688,4688,4688
89,4689,4689,4689
90,4690,4690,4690
91,4691,4691,4691
92,4692,4692,4692
93,4693,4693,4693
94,4694,4694,4694
95,4695,4695,4695
96,4696,4696,4696
97,4697,4697,4697
98,4698,4698,4698
99,4699,4699,4699
100,4700,4700,4700
101,4701,4701,4701
102,4702,4702,4702
103,4703,4703,4703
104,4704,4704,4704
105,4705,4705,4705
106,4706,4706,4706
107,4707,4707,4707
108,4708,4708,4708
109,4709,4709,4709
110,4710,4710,4710
111,4711,4711,4711
112,4712,4712,4712
113,4713,4713,4713
114,4714,4714,4714
115,4715,4715,4715
116,4716,4716,4716
117,4717,4717,4717
118,4718,4718,4718
119,4719,4719,4719
120,4720,4720,4720
121,4721,4721,4721
122,4722,4722,4722
123,4723,4723,4723
124,4724,4724,4724
125,4725,4725,4725
126,4726,4726,4726
127,4727,4727,4727
128,4728,4728,4728
129,4729,4729,4729
130,4730,4730,4730
131,4731,4731,4731
132,4732,4732,4732
133,4733,4733,4733
134,4734,4734,4734
135,4735,4735,4735
136,4736,4736,4736
137,4737,4737,4737
138,4738,4738,4738
139,4739,4739,4739
140,4740,4740,4740
141,4741,4741,4741
142,4742,4742,4742
143,4743,4743,4743
144,4744,4744,4744
145,4745,4745,4745
146,4746,4746,4746
147,4747,4747,4747
148,4748,4748,4748
149,4749,4749,4749
150,4750,4750,4750
151,4751,4751,4751
152,4752,4752,4752
153,4753,4753,4753
154,4754,4754,4754
155,4755,4755,4755
156,4756,4756,4756
157,4757,4757,4757
158,4758,4758,4758
159,4759,4759,4759
160,4760,4760,4760
161,4761,4761,4761
162,4762,4762,4762
163,4763,4763,4763
164,4764,4764,4764
165,4765,4765,4765
166,4766,4766,4766
167,4767,4767,4767
168,4768,4768,4768
169,4769,4769,4769
170,4770,4770,4770
171,4771,4771,4771
172,4772,4772,4772
173,4773,4773,4773
174,4774,4774,4774
175,4775,4775,4775
176,4776,4776,4776
177,4777,4777,4777
178,4778,4778,4778
179,4779,4779,4779
180,4780,4780,4780
181,4781,4781,4781
182,4782,4782,4782
183,4783,4783,4783
184,4784,4784,4784
185,4785,4785,4785
186,4786,4786,4786
187,4787,4787,4787
188,4788,4788,4788
189,4789,4789,4789
190,4790,4790,4790
191,4791,4791,4791
192,4792,4792,4792
193,4793,4793,4793
194,4794,4794,4794
195,4795,4795,4795
196,4796,4796,4796
197,4797,4797,4797
198,4798,4798,4798
199,4799,4799,4799
200,4800,4800,4800
